KE,KT,HC_prop,scale,KC,scenario,HC_label,N,dN
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,1.0306326939593473,0.015445853239704953
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,1.0821643286573146,0.015236499657843162
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,1.133695963355282,0.015028847222131598
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,1.1852275980532494,0.01482288954657577
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,1.2367592327512167,0.014618620245181187
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,1.2882908674491842,0.01441603293195337
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,1.3398225021471515,0.014215121220897829
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,1.3913541368451188,0.014015878726020071
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,1.4428857715430863,0.013818299061325612
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,1.4944174062410536,0.01362237584081996
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,1.5459490409390209,0.013428102678508632
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,1.5974806756369884,0.013235473188397134
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,1.6490123103349557,0.013044480984490979
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,1.700543945032923,0.012855119680795684
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,1.7520755797308905,0.012667382891316758
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,1.8036072144288577,0.012481264230059711
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,1.855138849126825,0.012296757311030058
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,1.9066704838247925,0.012113855748233308
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,1.9582021185227598,0.011932553155674975
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,2.0097337532207273,0.011752843147360569
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,2.0612653879186946,0.011574719337295604
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,2.112797022616662,0.011398175339485589
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,2.164328657314629,0.01122320476793604
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,2.2158602920125965,0.011049801236652465
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,2.267391926710564,0.010877958359640377
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,2.3189235614085315,0.010707669750905289
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,2.370455196106499,0.010538929024452711
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,2.421986830804466,0.010371729794288161
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,2.4735184655024334,0.01020606567441714
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,2.5250501002004007,0.010041930278845167
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,2.5765817348983684,0.009879317221577751
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,2.6281133695963357,0.009718220116620411
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,2.679645004294303,0.009558632577978652
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,2.7311766389922703,0.009400548219657984
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,2.7827082736902375,0.009243960655663923
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,2.834239908388205,0.00908886350000198
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,2.8857715430861726,0.00893525036667767
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,2.93730317778414,0.008783114869696499
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,2.988834812482107,0.008632450623063982
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,3.0403664471800744,0.00848325124078563
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,3.0918980818780417,0.008335510336866957
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,3.143429716576009,0.008189221525313473
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,3.1949613512739767,0.00804437842013069
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,3.246492985971944,0.00790097463532412
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,3.2980246206699113,0.007759003784899271
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,3.3495562553678786,0.007618459482861665
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,3.401087890065846,0.007479335343216806
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,3.4526195247638136,0.007341624979970204
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,3.504151159461781,0.007205322007127376
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,3.555682794159748,0.007070420038693833
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,3.6072144288577155,0.006936912688675087
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,3.6587460635556828,0.00680479357107665
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,3.71027769825365,0.0066740562999040316
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,3.761809332951618,0.0065446944891627435
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,3.813340967649585,0.0064167017528582995
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,3.8648726023475524,0.006290071704996214
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,3.9164042370455197,0.006164797959581995
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,3.967935871743487,0.006040874130621152
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,4.019467506441455,0.005918293832119202
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,4.0709991411394215,0.005797050678081657
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,4.122530775837389,0.005677138282514024
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,4.174062410535356,0.005558550259421821
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,4.225594045233324,0.0054412802228105545
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,4.277125679931292,0.005325321786685738
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,4.328657314629258,0.0052106685650528855
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,4.380188949327226,0.005097314171917507
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,4.431720584025193,0.004985252221285114
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,4.483252218723161,0.004874476327161219
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,4.534783853421128,0.004764980103551334
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,4.586315488119095,0.004656757164460972
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,4.637847122817063,0.004549801123895643
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,4.68937875751503,0.00444410559586086
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,4.740910392212998,0.004339664194362133
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,4.792442026910964,0.004236470533404978
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,4.843973661608932,0.004134518226994902
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,4.8955052963069,0.004033800889137419
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,4.947036931004867,0.003934312133838044
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,4.9985685657028345,0.00383604557510228
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,5.050100200400801,0.00373899482693565
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,5.101631835098769,0.003643153503343658
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,5.153163469796737,0.0035485152183318183
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,5.204695104494704,0.0034550735859056455
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,5.256226739192671,0.0033628222200706463
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,5.307758373890638,0.003271754734832337
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,5.359290008588606,0.003181864744196226
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,5.410821643286574,0.0030931458621678274
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,5.4623532779845405,0.003005591702752653
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,5.513884912682508,0.002919195879956214
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,5.565416547380475,0.0028339520077840233
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,5.616948182078443,0.0027498537002415904
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,5.66847981677641,0.00266689457133443
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,5.720011451474377,0.0025850682350680517
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,5.771543086172345,0.002504368305447969
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,5.823074720870312,0.002424788396479693
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,5.87460635556828,0.0023463221221687353
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,5.9261379902662465,0.0022689630965206094
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,5.977669624964214,0.0021927049335408247
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,6.029201259662182,0.0021175412472348946
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,6.080732894360149,0.0020434656516083315
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,6.132264529058117,0.0019704717606666457
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,6.183796163756083,0.001898553188415351
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,6.235327798454051,0.0018277035488599568
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,6.286859433152018,0.0017579164560059775
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,6.338391067849986,0.0016891855238589226
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,6.3899227025479535,0.001621504366424306
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,6.44145433724592,0.001554866597707639
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,6.492985971943888,0.0014892658317144326
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,6.544517606641855,0.0014246956824502002
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,6.596049241339823,0.0013611497639204517
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,6.64758087603779,0.0012986216901307002
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,6.699112510735757,0.0012371050750864586
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,6.750644145433725,0.0011765935327932363
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,6.802175780131692,0.001117080677256548
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,6.8537074148296595,0.0010585601224819023
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,6.905239049527627,0.0010010254824748136
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,6.956770684225594,9.444703712407936e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,7.008302318923562,8.888884027853527e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,7.059833953621529,8.342731911140049e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,7.111365588319496,7.806183502322598e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,7.162897223017463,7.279174941456313e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,7.214428857715431,6.761642368596294e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,7.265960492413399,6.253521923797668e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,7.3174921271113655,5.754749747115563e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,7.369023761809333,5.265261978605083e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,7.4205553965073,4.7849947583213597e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,7.472087031205268,4.3138842263194983e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,7.523618665903236,3.851866522654624e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,7.575150300601202,3.398877787381866e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,7.62668193529917,2.9548541605563234e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,7.678213569997137,2.5197317822331323e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,7.729745204695105,2.0934467924673983e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,7.781276839393072,1.6759353313142516e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,7.832808474091039,1.2671335388287993e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,7.884340108789007,8.669775550661656e-5
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,7.935871743486974,4.754035200814765e-5
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,7.987403378184942,9.234757392983757e-6
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,8.03893501288291,-2.8225414333362584e-5
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,8.090466647580875,-6.484654916537825e-5
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,8.141998282278843,-1.0063503309755391e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,8.19352991697681,-1.3559725212437633e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,8.2450615516747785,-1.6973959224033376e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,8.296593186372746,-2.0306843943991424e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,8.348124821070712,-2.3559017971760474e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,8.39965645576868,-2.6731119906789574e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,8.451188090466648,-2.9823788348527417e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,8.502719725164615,-3.283766189642282e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,8.554251359862583,-3.5773379149924586e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,8.605782994560549,-3.863157870848143e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,8.657314629258517,-4.141289917154238e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,8.708846263956485,-4.4117979138556123e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,8.760377898654452,-4.6747457208971507e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,8.81190953335242,-4.930197198223729e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,8.863441168050386,-5.178216205780225e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,8.914972802748354,-5.418866603511536e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,8.966504437446321,-5.652212251362531e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,9.01803607214429,-5.878317009278095e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,9.069567706842257,-6.09724473720311e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,9.121099341540223,-6.309059295082446e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,9.17263097623819,-6.513824542861003e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,9.224162610936158,-6.711604340483652e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,9.275694245634126,-6.902462547895275e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,9.327225880332094,-7.086463025040755e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,9.37875751503006,-7.263669631864965e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,9.430289149728027,-7.434146228312798e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,9.481820784425995,-7.597956674329129e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,9.533352419123963,-7.755164829858843e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,9.584884053821929,-7.905834554846813e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,9.636415688519897,-8.050029709237929e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,9.687947323217864,-8.187814152977071e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,9.739478957915832,-8.31925174600912e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,9.7910105926138,-8.444406348278951e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,9.842542227311766,-8.563341819731448e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,9.894073862009733,-8.676122020311501e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,9.945605496707701,-8.78281080996398e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,9.997137131405669,-8.883472048633772e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,10.048668766103637,-8.978169596265758e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,10.100200400801603,-9.066967312804813e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,10.15173203549957,-9.149929058195828e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,10.203263670197538,-9.227118692383679e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,10.254795304895506,-9.298600075313246e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,10.306326939593474,-9.364437066929415e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,10.35785857429144,-9.424693527177061e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,10.409390208989407,-9.479433316001068e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,10.460921843687375,-9.52872029334632e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,10.512453478385343,-9.572618319157699e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,10.56398511308331,-9.611191253380075e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,10.615516747781276,-9.644502955958342e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,10.667048382479244,-9.67261728683738e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,10.718580017177212,-9.695598105962064e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,10.77011165187518,-9.713509273277275e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,10.821643286573147,-9.726414648727902e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,10.873174921271113,-9.73437809225882e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,10.924706555969081,-9.737463463814908e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,10.976238190667049,-9.735734623341057e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,11.027769825365016,-9.729255430782142e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,11.079301460062982,-9.718089746083038e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,11.13083309476095,-9.702301429188638e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,11.182364729458918,-9.681954340043822e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,11.233896364156886,-9.657112338593458e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,11.285427998854853,-9.627839284782442e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,11.33695963355282,-9.594199038555649e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,11.388491268250787,-9.556255459857961e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,11.440022902948755,-9.514072408634258e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,11.491554537646723,-9.467713744829425e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,11.54308617234469,-9.417243328388334e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,11.594617807042656,-9.362725019255883e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,11.646149441740624,-9.304222677376938e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,11.697681076438592,-9.241800162696382e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,11.74921271113656,-9.175521335159105e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,11.800744345834527,-9.105450054709981e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,11.852275980532493,-9.031650181293896e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,11.90380761523046,-8.954185574855723e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,11.955339249928429,-8.873120095340351e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,12.006870884626396,-8.788517602692659e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,12.058402519324364,-8.700441956857524e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,12.10993415402233,-8.608957017779838e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,12.161465788720298,-8.514126645404474e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,12.212997423418265,-8.416014699676309e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,12.264529058116233,-8.314685040540236e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,12.316060692814201,-8.21020152794113e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,12.367592327512167,-8.102628021823869e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,12.419123962210135,-7.992028382133342e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,12.470655596908102,-7.878466468814424e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,12.52218723160607,-7.762006141811992e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,12.573718866304036,-7.642711261070946e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,12.625250501002004,-7.520645686536147e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,12.676782135699971,-7.395873278152481e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,12.72831377039794,-7.268457895864836e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,12.779845405095907,-7.138463399618089e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,12.831377039793873,-7.005953649357123e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,12.88290867449184,-6.870992505026817e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,12.934440309189808,-6.733643826572053e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,12.985971943887776,-6.593971473937707e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,13.037503578585744,-6.452039307068673e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,13.08903521328371,-6.307911185909827e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,13.140566847981678,-6.161650970406044e-4
8,15,0.7,0.01,21.42857142857143,"KE = 8, KT = 15",HC = 70%,13.192098482679645,-6.013322520502203e-4
