site_code,N0,HC_prop,KE,KT,KC_raw,KC,scale,KC_constrained,sim_id,basin_start
RR,30,0.46880000000000005,3.5585325073916465,22.01403324259445,46.95826203625096,46.95826203625096,0.0024032450792145195,FALSE,5770,Outbreak basin
GR,15,0.45280000000000004,4.7358045927248895,27.548182513564825,60.83962569250182,60.83962569250182,0.013579621345375464,FALSE,5771,Endemic
SI,0,0.4496,5.412620214745402,36.76163473399356,81.7652018104839,81.7652018104839,0.0011132700754421135,FALSE,5772,Endemic
GR,50,0.272,7.3071746956557035,35.67752073984593,131.16735566119826,131.16735566119826,0.0019009617307794886,FALSE,5773,Outbreak basin
AL,0,0.2576,8.6440924070775509,27.58285908261314,107.076316314492,107.076316314492,0.007642188215014175,FALSE,5774,Endemic
GR,35,0.45280000000000004,6.311818711226806,36.5605264948681,80.74321222364863,80.74321222364863,0.015001617257593719,FALSE,5775,Endemic
GR,55,0.5808,7.950044872006401,41.335469568148255,71.16988562008997,71.16988562008997,0.0018546578357324798,FALSE,5776,Outbreak basin
TW,15,0.3191659983961508,8.790467931888998,22.818649623077363,71.49461326627505,71.49461326627505,0.012167559911943484,FALSE,5777,Endemic
SI,0,0.5785656728444802,3.8219710057601333,34.48819870362058,59.6098253359236,59.6098253359236,0.004193704894036547,FALSE,5778,Endemic
TW,15,0.3655999999999999,5.739367902511731,35.7127844193019,97.68267073113212,97.68267073113212,0.002278252598739785,FALSE,5779,Endemic
TW,15,0.4238782051282051,7.830495852744207,26.09658569097519,61.56623618589232,61.56623618589232,0.0020831500266201676,FALSE,5780,Endemic
TB,5,0.35504885993485336,3.208832738455385,37.897680269088596,106.73933800559817,106.73933800559817,0.011029240043516759,FALSE,5781,Endemic
SI,15,0.4432,9.178993394598365,31.582005489617586,71.25903765707939,71.25903765707939,0.0022612664668144977,FALSE,5782,Endemic
AL,10,0.22248995983935743,6.480752487201244,17.772733527235687,79.88105863324343,79.88105863324343,0.005760944950191064,FALSE,5783,Endemic
RR,25,0.46880000000000005,3.263699126895517,38.64828374935314,82.44087830493416,82.44087830493416,0.0019677001240607133,FALSE,5784,Endemic
GR,10,0.26380873866446825,3.5628031380474567,38.78219479462132,147.00875714336144,147.00875714336144,0.01439922157813106,FALSE,5785,Endemic
SI,0,0.7219983883964545,6.63559392048046,15.031172961462289,20.81884558613248,20.81884558613248,0.005397552733900361,FALSE,5786,Endemic
AL,10,0.22248995983935743,4.923605622956529,20.9930142830126,94.3548836907967,94.3548836907967,0.006301789622373401,FALSE,5787,Endemic
AL,10,0.308,4.678820134839043,19.65398142579943,63.8116280058423,63.8116280058423,0.0022462160124141857,FALSE,5788,Endemic
SI,5,0.4496,8.200495008612052,29.89867117255926,66.5006031418133,66.5006031418133,0.002851619900285051,FALSE,5789,Endemic
GR,20,0.39519999999999994,9.77836637571454,36.77214724710211,93.04693129327458,93.04693129327458,0.01703683924800394,FALSE,5790,Endemic
SI,5,0.8128,4.814431357430294,32.560267348308116,40.05938404073341,40.05938404073341,0.005495032317500249,FALSE,5791,Endemic
AL,15,0.27884615384615385,6.28668880998157,27.54114518640563,98.768244806420185,98.768244806420185,0.014336572690516284,FALSE,5792,Endemic
SI,0,0.7510008006405124,8.829064203193411,42.91221029357985,57.14003268302903,57.14003268302903,0.004952503149118033,FALSE,5793,Endemic
TW,15,0.5124099279423538,6.916171210817993,32.07623256370425,62.59877261260409,62.59877261260409,0.001563814753169713,FALSE,5794,Endemic
TW,15,0.2648,5.559404195519164,25.44035280821845,96.07383991019053,96.07383991019053,0.005122398667243161,FALSE,5795,Endemic
SI,15,0.7510008006405124,9.483769691549242,26.28446274669841,34.99924730343957,34.99924730343957,0.012608713880937612,FALSE,5796,Endemic
AL,0,0.58,9.95757503528148,35.31315551837906,60.88475089375701,60.88475089375701,0.005908505649599004,FALSE,5797,Endemic
RR,20,0.46880000000000005,7.1869013933464885,32.46192286256701,69.24471600376921,69.24471600376921,0.0013623965617413235,FALSE,5798,Endemic
SI,0,0.7510008006405124,4.565828935010359,17.722926463466138,23.59907798813348,23.59907798813348,0.009151686318628826,FALSE,5799,Endemic
TB,5,0.35504885993485336,5.209672074764967,33.37587629444897,94.00361488436548,94.00361488436548,0.0016545600672920426,FALSE,5800,Endemic
SI,5,0.5785656728444802,7.752376964315772,41.08339914819226,71.00905061686154,71.00905061686154,0.0038365515478928983,FALSE,5801,Endemic
RR,30,0.5012244897959184,6.2742428032215685,22.58816047338769,45.065955341856544,45.065955341856544,0.004331998608996926,FALSE,5802,Outbreak basin
SI,5,0.7219983883964545,9.49581329873763,19.94063132442534,27.61866459108465,27.61866459108465,0.0046488230813471225,FALSE,5803,Endemic
TB,0,0.5508406725380304,8.020989031763747,35.7206871220842,64.84758461552786,64.84758461552786,0.009629414467983865,FALSE,5804,Endemic
TW,30,0.3191659983961508,9.102213128237054,42.69214647822082,133.76157451844563,133.76157451844563,0.005597391257840257,FALSE,5805,Endemic
SI,5,0.7219983883964545,9.579403409268707,22.149460427463055,30.677991507233987,30.677991507233987,0.001056630192376738,FALSE,5806,Endemic
GR,65,0.39519999999999994,6.760401190724224,19.633895410224795,49.68090943882793,71.5,0.0019788261778587047,TRUE,5807,Outbreak basin
TW,10,0.3655999999999999,8.90470285131596,40.22546118590981,110.02587851725879,110.02587851725879,0.011997638538355603,FALSE,5808,Endemic
TW,30,0.3655999999999999,5.457736793672666,15.32643371494487,41.921317601052714,41.921317601052714,0.0012158998388782328,FALSE,5809,Outbreak basin
RR,20,0.5584,9.269278320251033,21.576083425898105,38.63911788305534,38.63911788305534,0.0026103189235039833,FALSE,5810,Endemic
RR,40,0.5244195356285029,4.037471372401342,35.69919808767736,68.0737380328382,68.0737380328382,0.013296278474565238,FALSE,5811,Outbreak basin
RR,30,0.5012244897959184,4.4256310916971415,34.587402138859034,69.00581045619269,69.00581045619269,0.0024742862864072764,FALSE,5812,Endemic
SI,5,0.696,4.530368710402399,18.40363430790603,26.442003315956942,26.442003315956942,0.010817099500602072,FALSE,5813,Endemic
RR,15,0.39556592765460913,5.417776173679158,42.53794570919126,107.53693059816197,107.53693059816197,0.0015463952756798209,FALSE,5814,Endemic
TW,25,0.2648,4.0938877812586725,30.61403456144035,115.61191299637595,115.61191299637595,0.004925184972843069,FALSE,5815,Endemic
GR,35,0.5808,5.863980462076142,35.63662634929642,61.35782773639191,61.35782773639191,0.005339023113526929,FALSE,5816,Endemic
TW,45,0.5124099279423538,9.221476716455072,40.513145816512406,79.06393613253749,79.06393613253749,0.007046564726607841,FALSE,5817,Outbreak basin
TB,5,0.5508406725380304,4.998927298234776,20.959867467172444,38.05068963153835,38.05068963153835,0.01108764079733736,FALSE,5818,Endemic
TB,5,0.6664,9.70016400818713,17.156405188143253,25.744905744512685,25.744905744512685,0.010617902028506198,FALSE,5819,Endemic
RR,10,0.5012244897959184,7.500511878170073,24.498360219877213,48.87702161131854,48.87702161131854,0.0022265631424649404,FALSE,5820,Endemic
SI,5,0.7219983883964545,9.321002573007718,43.376906448975205,60.07895190086856,60.07895190086856,0.011720520428436864,FALSE,5821,Endemic
TW,25,0.2648,9.0079647495877,39.09924894338474,147.65577395538043,147.65577395538043,0.002232660550633847,FALSE,5822,Endemic
RR,15,0.484,3.6161003704182804,28.07056017452851,57.997025153984524,57.997025153984524,0.0023459882480153247,FALSE,5823,Endemic
TB,5,0.5164658634538153,4.179221033817157,18.90628342051059,36.60703399461226,36.60703399461226,0.015459422053763789,FALSE,5824,Endemic
GR,65,0.2915601023017903,6.2392157767899334,20.009087703656405,68.62766045727767,71.5,0.002780263472948869,TRUE,5825,Outbreak basin
TB,5,0.48314606741573035,6.250549744814634,34.42141716135666,71.24432854327308,71.24432854327308,0.015905871999752748,FALSE,5826,Endemic
TW,55,0.3191659983961508,9.748628525994718,25.430299162399024,79.67734436058186,79.67734436058186,0.0023696344721696773,FALSE,5827,Outbreak basin
GR,15,0.20394736842105263,8.678641289938241,22.533549559302628,110.48708171012902,110.48708171012902,0.004009251339793469,FALSE,5828,Endemic
TW,55,0.3655999999999999,7.432150772307068,21.78742784075439,59.59362100862799,60.50000000000001,0.012171070750093207,TRUE,5829,Outbreak basin
TW,10,0.2648,5.288324176566675,25.047846101224422,94.59156382637623,94.59156382637623,0.0016816194033118534,FALSE,5830,Endemic
SI,0,0.7510008006405124,6.659777937689796,37.73039851337671,50.240157508750016,50.240157508750016,0.0022828934694976754,FALSE,5831,Endemic
RR,30,0.39556592765460913,9.440288520650938,34.30864501046017,86.73306422998337,86.73306422998337,0.01727013435305785,FALSE,5832,Endemic
TW,0,0.2648,4.548007718520239,16.674392502754927,62.96976020677843,62.96976020677843,0.002757363163502241,FALSE,5833,Endemic
AL,15,0.5659259259259259,5.208690988365561,29.2089781165123,51.612723111638225,51.612723111638225,0.0021407398144049237,FALSE,5834,Endemic
GR,35,0.272,5.6574848596937954,16.16926410002634,59.445823897155655,59.445823897155655,0.002032131309133516,FALSE,5835,Outbreak basin
SI,20,0.696,9.990337268216535,24.624976355116814,35.38071315390347,35.38071315390347,0.015256276755931691,FALSE,5836,Endemic
GR,45,0.39519999999999994,9.34877840965055,42.653565297368914,107.92906198726953,107.92906198726953,0.004758834100713006,FALSE,5837,Outbreak basin
GR,50,0.45280000000000004,8.384119549533352,32.60681321611628,72.01151328647587,72.01151328647587,0.011146316362361752,FALSE,5838,Outbreak basin
GR,55,0.26380873866446825,6.715694322716445,40.05026179365814,151.81552361158538,151.81552361158538,0.003711767070732043,FALSE,5839,Outbreak basin
SI,15,0.4496,8.676755038788542,18.00375669496134,40.04394282687131,40.04394282687131,0.0055455970685625066,FALSE,5840,Endemic
GR,50,0.2915601023017903,8.483549965778366,25.66653580404818,88.031714906867,88.031714906867,0.0013310856774500976,FALSE,5841,Outbreak basin
AL,0,0.2696,4.006507561542094,25.318389236927032,93.91093930610917,93.91093930610917,0.0037168116105770485,FALSE,5842,Endemic
RR,15,0.46880000000000005,4.016493601258844,20.646478068083525,44.04112215888124,44.04112215888124,0.0027198521367046455,FALSE,5843,Endemic
TW,5,0.4238782051282051,5.3300847571808845,28.54043988743797,67.33169939418258,67.33169939418258,0.00537770177449593,FALSE,5844,Endemic
AL,15,0.5659259259259259,3.791615588357672,40.56108350632712,71.67207164076127,71.67207164076127,0.003174780902687104,FALSE,5845,Endemic
AL,15,0.58,4.217730543576181,39.79412900051102,68.61056724226039,68.61056724226039,0.01160388247525275,FALSE,5846,Endemic
TW,40,0.2648,4.92622124706395,40.69513855269179,153.68254740442518,153.68254740442518,0.004321167102582938,FALSE,5847,Endemic
TW,15,0.3191659983961508,3.9099271579179913,41.83842489263043,131.0867232188697,131.0867232188697,0.0025729149487477274,FALSE,5848,Endemic
TW,15,0.3655999999999999,5.7288035931997,31.475324362982064,86.09224388124198,86.09224388124198,0.0011847224926350036,FALSE,5849,Endemic
SI,0,0.7510008006405124,6.606387488078326,33.07552392594516,44.04192898028305,44.04192898028305,0.006231692027086582,FALSE,5850,Endemic
TW,45,0.4238782051282051,5.410399931482971,16.389541828539222,38.665686582262666,49.50000000000001,0.009540040944036538,TRUE,5851,Outbreak basin
SI,0,0.4432,6.232220278820023,29.315042942762375,66.14404996110645,66.14404996110645,0.016544865909918497,FALSE,5852,Endemic
SI,0,0.7219983883964545,6.084387404844165,33.473328386899084,46.3620541608725,46.3620541608725,0.007094579644682978,FALSE,5853,Endemic
GR,45,0.45280000000000004,6.419637676794082,18.80451601697132,41.52940816468931,49.50000000000001,0.013495809396579635,TRUE,5854,Outbreak basin
SI,15,0.8128,8.265386244282126,36.086937356740236,44.3982989133123,44.3982989133123,0.0010469999861117294,FALSE,5855,Endemic
RR,30,0.39556592765460913,7.3989282781258225,41.89599949400872,105.91407541700728,105.91407541700728,0.0062177580594468635,FALSE,5856,Endemic
GR,35,0.39519999999999994,9.445332509698346,29.857275187969208,75.54978539465894,75.54978539465894,0.0026564677786218424,FALSE,5857,Outbreak basin
GR,35,0.272,3.5508337281644344,36.178440840449184,133.008973678122,133.008973678122,0.005564927270334395,FALSE,5858,Endemic
AL,15,0.2576,5.987635829951614,36.74103236524388,142.6282312315368,142.6282312315368,0.001661968437524935,FALSE,5859,Endemic
AL,15,0.308,9.26766841718927,39.32761606760323,127.68706515455594,127.68706515455594,0.002782249083346647,FALSE,5860,Endemic
RR,40,0.5244195356285029,7.770054969005287,29.567422340624034,56.381237409831165,56.381237409831165,0.001239151904034579,FALSE,5861,Outbreak basin
TB,5,0.5508406725380304,8.722794897854328,17.057924699038267,30.967075507411042,30.967075507411042,0.010057809775916277,FALSE,5862,Endemic
TB,5,0.35504885993485336,7.06131452252157,35.92197426594794,101.17473485913779,101.17473485913779,0.002630941285880231,FALSE,5863,Endemic
AL,0,0.2201761409127302,5.737311889883131,42.3875499330461,192.51654496863483,192.51654496863483,0.011309765458965141,FALSE,5864,Endemic
TB,5,0.5508406725380304,6.647605006350204,21.875976969022304,39.713801212658225,39.713801212658225,0.001385415335563453,FALSE,5865,Endemic
GR,10,0.20394736842105263,3.7144059473648667,27.76667875936255,136.1462958523583,136.1462958523583,0.0129188577432988,FALSE,5866,Endemic
TW,55,0.4238782051282051,8.143278914969414,20.604445142671466,48.609352623920586,60.50000000000001,0.01285849400055174,TRUE,5867,Outbreak basin
AL,5,0.22248995983935743,9.104546171845868,18.147842756006867,81.56701888530162,81.56701888530162,0.005896794990706476,FALSE,5868,Endemic
RR,45,0.5584,6.6548568268772215,35.725939236581326,63.979117544020994,63.979117544020994,0.007855337056702343,FALSE,5869,Outbreak basin
TB,5,0.552,9.099578694440424,23.353415576275438,42.3069122758613,42.3069122758613,0.002324886520912345,FALSE,5870,Endemic
GR,15,0.26380873866446825,6.323820816818625,18.98140189703554,71.95137656595034,71.95137656595034,0.005388565775352971,FALSE,5871,Endemic
RR,15,0.5012244897959184,6.888844073517248,35.26321820681915,70.35414055920758,70.35414055920758,0.01390554057109126,FALSE,5872,Endemic
GR,55,0.20394736842105263,5.762033265084028,40.58174250880256,198.98144713993514,198.98144713993514,0.001357214665422954,FALSE,5873,Outbreak basin
RR,40,0.46880000000000005,8.479163725860417,22.273946336936206,47.51268416581954,47.51268416581954,0.008040123781396435,FALSE,5874,Outbreak basin
TB,0,0.5164658634538153,6.134765443857759,28.05261474335566,54.316493554397816,54.316493554397816,0.005757425545139178,FALSE,5875,Endemic
SI,0,0.4496,6.633411354385316,29.567833074834198,65.76475328032517,65.76475328032517,0.00849024726112046,FALSE,5876,Endemic
TW,40,0.3191659983961508,4.403670905856416,27.3208600259386,85.6007850561443,85.6007850561443,0.004131339434637019,FALSE,5877,Outbreak basin
AL,0,0.2201761409127302,9.754940473241732,43.12197491526604,195.85216970606282,195.85216970606282,0.01846419040566111,FALSE,5878,Endemic
RR,45,0.39556592765460913,8.888953275745735,35.58039641473442,89.94808179182124,89.94808179182124,0.007893316060381638,FALSE,5879,Outbreak basin
TW,45,0.3191659983961508,5.101072036894038,21.815794331487268,68.35250133508698,68.35250133508698,0.0023322734501384054,FALSE,5880,Outbreak basin
SI,10,0.5785656728444802,7.393782613100484,39.09734034212306,67.57632223478373,67.57632223478373,0.008987405842008788,FALSE,5881,Endemic
RR,30,0.5244195356285029,4.45232644607313,19.385168328881264,36.965000370645335,36.965000370645335,0.0016396645299825915,FALSE,5882,Outbreak basin
RR,40,0.5012244897959184,6.248822286492214,25.474092119839042,50.823717991535545,50.823717991535545,0.004045085342122681,FALSE,5883,Outbreak basin
SI,10,0.5785656728444802,3.4473352525383234,29.61664311820641,51.18976895500579,51.18976895500579,0.0026045588422466915,FALSE,5884,Endemic
GR,55,0.2915601023017903,7.961148636881262,37.33826987212524,128.0637150877278,128.0637150877278,0.004676184816518298,FALSE,5885,Outbreak basin
RR,10,0.5244195356285029,8.554122431669384,19.02177797164768,36.27206211692817,36.27206211692817,0.016897992884050146,FALSE,5886,Endemic
TW,15,0.3191659983961508,7.9114400066901,32.143099915701896,100.70966229869413,100.70966229869413,0.0027912283709624203,FALSE,5887,Endemic
TB,5,0.5508406725380304,7.94516371935606,18.33567313849926,33.28670893893253,33.28670893893253,0.0058045534705587695,FALSE,5888,Endemic
TB,0,0.552,9.184540642658249,41.22012552106753,74.67414043671653,74.67414043671653,0.004105481450447255,FALSE,5889,Endemic
GR,20,0.45280000000000004,7.49624489992857,33.7982590100728,74.6427981671219,74.6427981671219,0.0016655837253257669,FALSE,5890,Endemic
SI,10,0.696,5.592543971724808,17.586936342995614,25.268586699706344,25.268586699706344,0.01612151692475089,FALSE,5891,Endemic
RR,35,0.5012244897959184,3.798854504013434,42.73033920675516,85.25189825451966,85.25189825451966,0.019962312252506963,FALSE,5892,Endemic
TB,5,0.5164658634538153,7.560975546715781,30.183507185429335,58.442405047993034,58.442405047993034,0.005433049275140409,FALSE,5893,Endemic
GR,55,0.272,6.857917235000059,35.19054123200476,129.37698982354692,129.37698982354692,0.014374024551469413,FALSE,5894,Outbreak basin
SI,15,0.4496,4.100831491872668,28.993382316548377,64.4870603126076,64.4870603126076,0.009251721093575619,FALSE,5895,Endemic
SI,0,0.4432,9.632926450809464,26.533359952736646,59.867689424044784,59.867689424044784,0.0017051888879779703,FALSE,5896,Endemic
GR,35,0.39519999999999994,9.536636020522565,27.97836023848504,70.79544594758362,70.79544594758362,0.0012686282359577912,FALSE,5897,Outbreak basin
RR,55,0.484,9.986515462398529,26.120156825054437,53.96726616746785,60.50000000000001,0.01527122333346032,TRUE,5898,Outbreak basin
TB,0,0.552,6.947639863239601,25.027705254033208,45.340045750060156,45.340045750060156,0.0020791211368078734,FALSE,5899,Endemic
TW,50,0.5124099279423538,3.4407940751407295,39.170428002253175,76.44353839814721,76.44353839814721,0.011740216592770874,FALSE,5900,Outbreak basin
RR,40,0.5012244897959184,7.4988363538868725,22.666986517142504,45.22322228582991,45.22322228582991,0.0011509178443184415,FALSE,5901,Outbreak basin
GR,20,0.2915601023017903,8.222912057535723,23.01949515240267,78.95282986481968,78.95282986481968,0.0019563189252751116,FALSE,5902,Endemic
GR,25,0.45280000000000004,5.11361334216781,30.038688064087182,66.3398587987791,66.3398587987791,0.007402454737591037,FALSE,5903,Endemic
GR,20,0.26380873866446825,7.570429750252515,43.663180998992175,165.5107454743047,165.5107454743047,0.0025950975650606773,FALSE,5904,Endemic
SI,0,0.696,3.2881885289680213,35.50613504368812,51.014561844379486,51.014561844379486,0.0065202630505417835,FALSE,5905,Endemic
TB,0,0.552,9.342262292280793,24.944876725785434,45.18999406845187,45.18999406845187,0.0020930291540274242,FALSE,5906,Endemic
SI,15,0.5785656728444802,6.080038974992931,20.816673764493316,35.97979406927048,35.97979406927048,0.01220575861618646,FALSE,5907,Endemic
SI,0,0.8128,5.476907846983522,21.43691227538511,26.37415388211751,26.37415388211751,0.01603849633619637,FALSE,5908,Endemic
TW,75,0.4238782051282051,3.3016165397129953,26.470280424691737,62.44784493386633,82.5,0.015026372538112287,TRUE,5909,Outbreak basin
RR,40,0.484,9.6174275749363,40.060259476304054,82.76913114938854,82.76913114938854,0.0023184971795492033,FALSE,5910,Endemic
GR,55,0.39519999999999994,9.217994176084176,15.530809715855867,39.298607580606955,60.50000000000001,0.01468904365734773,TRUE,5911,Outbreak basin
AL,10,0.308,6.3637154994066805,27.46044035302475,89.15727387345699,89.15727387345699,0.012875493652801665,FALSE,5912,Endemic
AL,10,0.27884615384615385,4.3685037170071155,24.52654591295868,87.95726810164493,87.95726810164493,0.0025912422002826014,FALSE,5913,Endemic
TW,30,0.5124099279423538,3.1346791447140276,41.46741849370301,80.92625890411728,80.92625890411728,0.01819857398949259,FALSE,5914,Endemic
GR,30,0.2915601023017903,9.691442399751395,35.63064151676372,122.20684941275975,122.20684941275975,0.002838351367552602,FALSE,5915,Endemic
TB,5,0.5164658634538153,5.408408203627914,20.816396749578416,40.3054649350313,40.3054649350313,0.0010583990752004641,FALSE,5916,Endemic
GR,65,0.2915601023017903,5.0107216709293425,23.436457535717636,80.38293768829469,80.38293768829469,0.004089128978326959,FALSE,5917,Outbreak basin
SI,5,0.7510008006405124,9.437509884126484,25.495996058452874,33.949359357151,33.949359357151,0.0028306350092282095,FALSE,5918,Endemic
TB,5,0.5508406725380304,3.198150761425495,33.78496211254969,61.33345592816071,61.33345592816071,0.001001708814165525,FALSE,5919,Endemic
RR,15,0.39556592765460913,6.859555868431926,31.59073700197041,79.86212864509923,79.86212864509923,0.0015991495977579807,FALSE,5920,Endemic
AL,0,0.58,7.166885066078976,34.93217719718814,60.2278917192899,60.2278917192899,0.005190176031942206,FALSE,5921,Endemic
RR,30,0.484,8.698326839832589,24.9948287056759,51.64220806957831,51.64220806957831,0.002771185100125335,FALSE,5922,Outbreak basin
GR,20,0.45280000000000004,6.91395383188501,31.760539112146944,70.14253337488282,70.14253337488282,0.0017786494658631642,FALSE,5923,Endemic
SI,10,0.5785656728444802,9.221395264845341,40.68218676606193,70.31559021822125,70.31559021822125,0.004066340447147497,FALSE,5924,Endemic
TW,10,0.5124099279423538,6.169225593097508,16.04837392922491,31.31940474625299,31.31940474625299,0.002728114456467074,FALSE,5925,Endemic
SI,15,0.4496,3.8946596977766603,40.67691153148189,90.47355767678357,90.47355767678357,0.0017421284593525824,FALSE,5926,Endemic
AL,15,0.308,5.324270866578445,39.243160269688815,127.41285801847017,127.41285801847017,0.003665698779567902,FALSE,5927,Endemic
RR,30,0.39556592765460913,6.127262475434691,25.21946718217805,63.755408186214126,63.755408186214126,0.00857650113422466,FALSE,5928,Outbreak basin
SI,0,0.7510008006405124,7.917090340517461,22.34700767090544,29.756303391216306,29.756303391216306,0.014179059823181529,FALSE,5929,Endemic
AL,15,0.22248995983935743,4.971458983141929,39.62331756250933,178.09036232968995,178.09036232968995,0.015982663363661196,FALSE,5930,Endemic
RR,25,0.5012244897959184,9.144812603713945,41.37141751125455,82.54069454606974,82.54069454606974,0.018537852553057333,FALSE,5931,Endemic
RR,30,0.39556592765460913,6.986680086236447,17.127891790587455,43.29971464464144,43.29971464464144,0.013072412109579115,FALSE,5932,Outbreak basin
RR,30,0.5012244897959184,8.970248847035691,31.922044653911144,63.68811840560448,63.68811840560448,0.018665057141735376,FALSE,5933,Endemic
SI,0,0.7510008006405124,8.567960008280352,26.531953609082848,35.328795370729715,35.328795370729715,0.01221283600356635,FALSE,5934,Endemic
TB,5,0.552,6.213171798968688,36.077350275591016,65.35751861520112,65.35751861520112,0.0010891033535318252,FALSE,5935,Endemic
TB,5,0.6664,5.548025943804532,15.703143866267055,23.564141455982977,23.564141455982977,0.004260102551317011,FALSE,5936,Endemic
TW,30,0.2648,4.80889390129596,31.58732449170202,119.28747919827047,119.28747919827047,0.010701970891512869,FALSE,5937,Endemic
SI,0,0.4496,3.4120299809146672,37.54530806327239,83.50824747169125,83.50824747169125,0.019385503526590176,FALSE,5938,Endemic
TW,5,0.2648,5.751295543508604,18.08681098278612,68.3036668534219,68.3036668534219,0.01310097912385311,FALSE,5939,Endemic
TB,5,0.46036829463570855,9.344745518406853,31.98242183541879,69.47138238684882,69.47138238684882,0.017642570161364352,FALSE,5940,Endemic
AL,10,0.2576,4.60707309585996,21.409782855771482,83.11251108606942,83.11251108606942,0.010065312375758506,FALSE,5941,Endemic
TB,5,0.5508406725380304,6.90274423500523,36.454841347876936,66.18037331903822,66.18037331903822,0.0014108421471108982,FALSE,5942,Endemic
AL,10,0.308,7.1062477342784405,17.562782038003206,57.022019603906514,57.022019603906514,0.0023431722767319665,FALSE,5943,Endemic
SI,5,0.7510008006405124,9.419120802776888,42.457981563638896,56.53520146373665,56.53520146373665,0.0023420252231236413,FALSE,5944,Endemic
SI,0,0.4496,4.074299291707575,36.86839006142691,82.0026469337787,82.0026469337787,0.009655712182815027,FALSE,5945,Endemic
SI,10,0.696,9.598863021237776,27.656938349828124,39.73698038768409,39.73698038768409,0.002669104889532849,FALSE,5946,Endemic
AL,10,0.22248995983935743,7.696712780045345,23.352226791903377,104.95856446180399,104.95856446180399,0.017404781068044755,FALSE,5947,Endemic
RR,15,0.5012244897959184,8.474466704763472,31.152920750901103,62.153628533963925,62.153628533963925,0.0010669927522991523,FALSE,5948,Endemic
TW,15,0.2648,4.375203571515158,40.76189939165488,153.93466537634018,153.93466537634018,0.002624753643561426,FALSE,5949,Endemic
GR,15,0.20394736842105263,8.207458188990131,37.26050800876692,182.69668443008297,182.69668443008297,0.0017804191182615554,FALSE,5950,Endemic
TB,0,0.48314606741573035,6.625407074578106,25.96656490350142,53.74475061422387,53.74475061422387,0.016803114709562934,FALSE,5951,Endemic
SI,0,0.4496,8.330010795034468,15.875832885503769,35.3110162044123,35.3110162044123,0.008296184711349045,FALSE,5952,Endemic
SI,0,0.5785656728444802,5.558347477577627,35.700892203021795,61.70585964338447,61.70585964338447,0.016948435533751895,FALSE,5953,Endemic
SI,0,0.7219983883964545,5.538680706406012,15.52425418747589,21.50178509671605,21.50178509671605,0.008047493009601512,FALSE,5954,Endemic
RR,30,0.5584,8.905513129895553,33.45023890491575,59.903722967256,59.903722967256,0.006880103584220895,FALSE,5955,Endemic
TW,30,0.5124099279423538,8.045850510708988,40.98694427171722,79.98858343027314,79.98858343027314,0.008506778230312683,FALSE,5956,Endemic
AL,0,0.22248995983935743,3.934085445245728,40.29694352997467,181.11803138923634,181.11803138923634,0.001501991532598801,FALSE,5957,Endemic
SI,0,0.7510008006405124,6.854174023726955,30.153693503234535,40.1513466796801,40.1513466796801,0.011925014724545187,FALSE,5958,Endemic
SI,15,0.7510008006405124,5.045322440564632,24.408648116514087,32.50149413382313,32.50149413382313,0.0012419587980865418,FALSE,5959,Endemic
SI,5,0.7219983883964545,4.462462831288576,41.6967229382135,57.75182273027115,57.75182273027115,0.0013386942585008042,FALSE,5960,Endemic
AL,5,0.2201761409127302,6.031437096418813,40.13761912705377,182.297768326146,182.297768326146,0.007251449541013868,FALSE,5961,Endemic
TB,5,0.6664,6.543753824196756,20.67687728907913,31.027727024428465,31.027727024428465,0.005214539179221818,FALSE,5962,Endemic
SI,0,0.696,8.157994322711602,16.01892789127305,23.01570099320841,23.01570099320841,0.008115427389096201,FALSE,5963,Endemic
GR,50,0.272,7.958503923844546,37.05527449026704,136.23262680245233,136.23262680245233,0.0025995235028805357,FALSE,5964,Outbreak basin
AL,10,0.58,3.9192948134150356,24.978051278740168,43.06560565300029,43.06560565300029,0.001840214869525451,FALSE,5965,Endemic
TW,45,0.3655999999999999,3.0793371226172894,31.23233310878277,85.42760697150649,85.42760697150649,0.004833161445307004,FALSE,5966,Outbreak basin
TW,45,0.4238782051282051,3.0321478287223727,41.04119287803769,96.82307885026661,96.82307885026661,0.006186532249018383,FALSE,5967,Outbreak basin
TW,0,0.3655999999999999,9.460765526397154,31.604283512569964,86.4449767849288,86.4449767849288,0.0011866824125758419,FALSE,5968,Endemic
TB,5,0.6664,6.231194170424715,29.61473256116733,44.43987479166766,44.43987479166766,0.009562129835080953,FALSE,5969,Endemic
GR,45,0.6021052631578947,7.15077140298672,22.010240068193525,36.55546864472701,49.50000000000001,0.004604851082790599,TRUE,5970,Outbreak basin
TB,0,0.48314606741573035,4.850724883377552,26.219836722593755,54.26896437932196,54.26896437932196,0.003939867474439641,FALSE,5971,Endemic
TB,5,0.552,7.326819426845759,41.32917851675302,74.87170021150908,74.87170021150908,0.01637840195762894,FALSE,5972,Endemic
RR,15,0.5244195356285029,6.972737528383732,41.46464791148901,79.06770265870193,79.06770265870193,0.0031744546092820815,FALSE,5973,Endemic
SI,10,0.5785656728444802,5.338132098317146,44.602551511488855,77.09159669325581,77.09159669325581,0.0010316576701582456,FALSE,5974,Endemic
TW,45,0.5124099279423538,9.989128335379064,38.875000721309334,75.86699359518025,75.86699359518025,0.001984750742329909,FALSE,5975,Outbreak basin
