sim_id,site_code,date,temp_c,r_t,N,N0,HC_prop,KE,KT,KC_raw,KC,scale,KC_constrained,basin_start,final_ratio_KC,final_ratio_KT,ended_above_KT,ended_near_KC,ended_near_KE,outcome
8812,SI,2026-06-26,30.371103922526043,0.15,6.607078253846836,0,0.696,8.961609405698255,18.994643439073116,27.291154366484363,27.291154366484363,0.004420858309614023,FALSE,Endemic,0.2420959613918287,0.34783902498825964,FALSE,FALSE,TRUE,Endemic
8813,TW,2026-06-26,30.371103922526043,0.15,2.8502728516995526,0,0.3655999999999999,6.10711497743614,16.919477668125182,46.278658829664074,46.278658829664074,0.0015538883426586554,FALSE,Endemic,0.06158935724975161,0.16846104280566637,FALSE,FALSE,TRUE,Endemic
8814,TB,2026-06-26,30.371103922526043,0.15,4.278110090309805,0,0.552,4.689442020608112,29.200466573238373,52.89939596601154,52.89939596601154,0.006195493725996348,FALSE,Endemic,0.08087256975596732,0.14650827854341905,FALSE,FALSE,TRUE,Endemic
8815,TW,2026-06-26,30.371103922526043,0.15,4.663512538166163,10,0.5124099279423538,4.533234823960811,30.324340935330838,59.179846606606596,59.179846606606596,0.011214094115378784,FALSE,Endemic,0.07880237624079187,0.1537877623824204,FALSE,FALSE,FALSE,Intermediate
8816,RR,2026-06-26,30.371103922526043,0.15,5.992646537846091,15,0.39556592765460913,5.123843384673819,32.50472444342449,82.17271046612032,82.17271046612032,0.00820395004829631,FALSE,Endemic,0.07292745369908236,0.18436232395313742,FALSE,FALSE,FALSE,Intermediate
8817,TW,2026-06-26,30.371103922526043,0.15,13.380381532101982,15,0.2648,6.281608471181244,22.346343956887722,84.38951645350349,84.38951645350349,0.0014599664456532273,FALSE,Endemic,0.15855502074685116,0.5987727369594077,FALSE,FALSE,FALSE,Intermediate
8818,RR,2026-06-26,30.371103922526043,0.15,7.617031341087172,30,0.5012244897959184,7.242196638137102,40.09388929931447,79.99188011671046,79.99188011671046,0.01716155528378252,FALSE,Endemic,0.09522255671417777,0.18997985663659248,FALSE,FALSE,FALSE,Intermediate
8819,GR,2026-06-26,30.371103922526043,0.15,34.174785306838025,30,0.20394736842105263,9.646844365866855,24.23623848706484,118.83575000109211,118.83575000109211,0.0017540740165056805,FALSE,Outbreak basin,0.2875800027056164,1.4100696906856032,TRUE,FALSE,FALSE,Above threshold
8820,GR,2026-06-26,30.371103922526043,0.15,14.801370827181367,15,0.2915601023017903,7.211921593407169,16.07907509431243,55.14840668312421,55.14840668312421,0.001044109813001233,FALSE,Endemic,0.2683916311894227,0.9205362087286341,FALSE,FALSE,FALSE,Intermediate
8821,GR,2026-06-26,30.371103922526043,0.15,73.55127893849927,50,0.26380873866446825,9.546588450204581,19.404322758782655,73.5545109575105,73.5545109575105,0.008937092828068463,FALSE,Outbreak basin,0.9999560595404801,3.7904584381956323,TRUE,TRUE,FALSE,Carrying capacity
8822,SI,2026-06-26,30.371103922526043,0.15,8.005207981990623,0,0.7510008006405124,8.239443906582892,40.61611865647137,54.08265693169802,54.08265693169802,0.010200215690224947,FALSE,Endemic,0.14801802345067008,0.19709436171629738,FALSE,FALSE,TRUE,Endemic
8823,TB,2026-06-26,30.371103922526043,0.15,5.179490195688573,0,0.5164658634538153,8.707630963530391,36.75764413084835,71.17148824713249,71.17148824713249,0.002219556136542135,FALSE,Endemic,0.07277479118749854,0.14090919911109748,FALSE,FALSE,TRUE,Endemic
8824,TW,2026-06-26,30.371103922526043,0.15,12.295568931012715,15,0.3655999999999999,6.057543566217646,20.740479247178882,56.729976059023215,56.729976059023215,0.002995197758688991,FALSE,Endemic,0.21673848263606021,0.592829547691631,FALSE,FALSE,FALSE,Intermediate
8825,TB,2026-06-26,30.371103922526043,0.15,5.887176139519217,0,0.35504885993485336,7.29499849001877,24.42097700899467,68.78201781432445,68.78201781432445,0.0044617702888595295,FALSE,Endemic,0.08559179167164767,0.24107045911188843,FALSE,FALSE,TRUE,Endemic
8826,TB,2026-06-26,30.371103922526043,0.15,5.582107728512095,5,0.552,6.389857999514788,32.12578071746975,58.19887811135824,58.19887811135824,0.001543764989970917,FALSE,Endemic,0.09591435281331784,0.17375788553137286,FALSE,FALSE,TRUE,Endemic
8827,SI,2026-06-26,30.371103922526043,0.15,2.0199327346032803,0,0.696,4.799211579142138,31.99148768093437,45.96478115076778,45.96478115076778,0.0012510389202147272,FALSE,Endemic,0.04394522684613152,0.06313969374444185,FALSE,FALSE,TRUE,Endemic
8828,TW,2026-06-26,30.371103922526043,0.15,66.67139297295705,55,0.3655999999999999,6.380716510117054,37.78194669401273,103.34230496174163,103.34230496174163,0.0018883198648270642,FALSE,Outbreak basin,0.6451510153333572,1.7646362563822684,TRUE,FALSE,FALSE,Above threshold
8829,SI,2026-06-26,30.371103922526043,0.15,9.076673673313643,10,0.7510008006405124,8.138002209598199,27.608303572051227,36.762016163637504,36.762016163637504,0.0030345285928656735,FALSE,Endemic,0.2469035874667743,0.32876607755437215,FALSE,FALSE,FALSE,Intermediate
8830,TW,2026-06-26,30.371103922526043,0.15,12.499447498491472,15,0.2648,8.063245167257264,44.37533971387893,167.58058804334945,167.58058804334945,0.0015174724418350108,FALSE,Endemic,0.07458768133250694,0.2816755337330323,FALSE,FALSE,FALSE,Intermediate
8831,SI,2026-06-26,30.371103922526043,0.15,3.816070108509983,0,0.7510008006405124,7.439683008939028,16.197117785923183,21.56737752091477,21.56737752091477,0.0020099198699845768,FALSE,Endemic,0.17693714058695284,0.2356018002058679,FALSE,FALSE,TRUE,Endemic
8832,TB,2026-06-26,30.371103922526043,0.15,6.599010488658208,5,0.5164658634538153,7.234223013510928,39.3323798594065,76.15678526432518,76.15678526432518,0.003469285691673979,FALSE,Endemic,0.08665032886766877,0.1677755201248019,FALSE,FALSE,TRUE,Endemic
8833,TW,2026-06-26,30.371103922526043,0.15,56.388218187238245,50,0.5124099279423538,9.24444150691852,42.02928326558322,82.02277312298975,82.02277312298975,0.0034531743435967576,FALSE,Outbreak basin,0.6874702724655072,1.3416412036084664,TRUE,FALSE,FALSE,Above threshold
8834,TB,2026-06-26,30.371103922526043,0.15,2.0693447428005696,0,0.5164658634538153,5.80604621511884,22.406953764148057,43.38515931005339,43.38515931005339,0.0010277014897714734,FALSE,Endemic,0.04769706451950385,0.09235279211008132,FALSE,FALSE,TRUE,Endemic
8835,RR,2026-06-26,30.371103922526043,0.15,35.362915024769684,30,0.5012244897959184,3.7763843541033566,27.370473607443273,54.607215259149854,54.607215259149854,0.005650838898360733,FALSE,Outbreak basin,0.6475868592995934,1.2920096134234558,TRUE,FALSE,FALSE,Above threshold
8836,RR,2026-06-26,30.371103922526043,0.15,31.011107457760346,30,0.39556592765460913,3.1533244964666665,27.894833825994283,70.51879819727758,70.51879819727758,0.0015215652620057998,FALSE,Outbreak basin,0.4397566074652354,1.1117150814091643,TRUE,FALSE,FALSE,Above threshold
8837,RR,2026-06-26,30.371103922526043,0.15,9.998785889303125,25,0.484,7.689911409281194,32.37402381375432,66.88847895403785,66.88847895403785,0.011823695929755467,FALSE,Endemic,0.14948442610234494,0.3088521200461672,FALSE,FALSE,FALSE,Intermediate
8838,SI,2026-06-26,30.371103922526043,0.15,8.684954771106232,0,0.7219983883964545,8.951146609382704,30.723915479611605,42.5539945426317,42.5539945426317,0.011521113484051276,FALSE,Endemic,0.20409258553636883,0.28267734224401087,FALSE,FALSE,TRUE,Endemic
8839,TW,2026-06-26,30.371103922526043,0.15,9.871973214012076,15,0.4238782051282051,7.087961994577199,17.303266699891537,40.82131728065149,40.82131728065149,0.011699823149940324,FALSE,Endemic,0.2418337739113382,0.5705265592464085,FALSE,FALSE,FALSE,Intermediate
8840,TW,2026-06-26,30.371103922526043,0.15,13.096147766167793,15,0.2648,6.332523596007377,31.4395570079796,118.72944489418279,118.72944489418279,0.001095295471215716,FALSE,Endemic,0.11030244248037788,0.416550009366986,FALSE,FALSE,FALSE,Intermediate
8841,TB,2026-06-26,30.371103922526043,0.15,5.4294269669157265,5,0.552,6.3062981204129755,27.0369589375332,48.9799980752413,48.9799980752413,0.001193268591848834,FALSE,Endemic,0.11084988118160473,0.20081500214058826,FALSE,FALSE,TRUE,Endemic
8842,RR,2026-06-26,30.371103922526043,0.15,51.21070687689318,40,0.46880000000000005,4.765241971472278,24.008574800100178,51.21283020499184,51.21283020499184,0.019827207482687043,FALSE,Outbreak basin,0.999958539137748,2.133017361641954,TRUE,TRUE,FALSE,Carrying capacity
8843,RR,2026-06-26,30.371103922526043,0.15,31.671334272362866,35,0.5012244897959184,9.964470474049449,44.21867456054315,88.22129696525302,88.22129696525302,0.0020207211047061995,FALSE,Endemic,0.3589987379672846,0.7162434104396149,FALSE,FALSE,FALSE,Intermediate
8844,RR,2026-06-26,30.371103922526043,0.15,8.923745187910912,10,0.5584,6.735973056638613,19.362382201943547,34.674753226976264,34.674753226976264,0.0023128337716063303,FALSE,Endemic,0.25735569419909865,0.46088054118749755,FALSE,FALSE,FALSE,Intermediate
8845,TB,2026-06-26,30.371103922526043,0.15,8.09172453998588,0,0.5164658634538153,8.164089093916118,32.12359336204827,62.198870506609786,62.198870506609786,0.014348530967873158,FALSE,Endemic,0.13009439679657822,0.2518935054614928,FALSE,FALSE,TRUE,Endemic
8846,RR,2026-06-26,30.371103922526043,0.15,51.79189885667713,50,0.5244195356285029,3.356949534267187,26.954458805266768,51.398655034775864,55.00000000000001,0.0012425594783014508,TRUE,Outbreak basin,0.9416708883032204,1.9214594227563289,TRUE,FALSE,FALSE,Above threshold
8847,AL,2026-06-26,30.371103922526043,0.15,8.814748649408411,10,0.58,7.62754859123379,19.71837944816798,33.99720594511721,33.99720594511721,0.003918158738995467,FALSE,Endemic,0.2592786202383321,0.44703210385919334,FALSE,FALSE,FALSE,Intermediate
8848,TB,2026-06-26,30.371103922526043,0.15,6.210873487849037,0,0.5164658634538153,8.86563242948614,35.48477748641744,68.7069175281333,68.7069175281333,0.0030863304860000986,FALSE,Endemic,0.09039662542430144,0.17502923585265207,FALSE,FALSE,TRUE,Endemic
8849,RR,2026-06-26,30.371103922526043,0.15,43.769747407149566,40,0.5584,4.87298139068298,23.342291100416332,41.802097242865926,44,0.008691787831864521,TRUE,Outbreak basin,0.9947669865261265,1.8751264483360373,TRUE,TRUE,FALSE,Carrying capacity
8850,GR,2026-06-26,30.371103922526043,0.15,66.5322998957539,30,0.26380873866446825,6.588406217284501,17.551938251126558,66.53281593317661,66.53281593317661,0.012376873488060203,FALSE,Outbreak basin,0.9999922438661963,3.7905955994053,TRUE,TRUE,FALSE,Carrying capacity
8851,TB,2026-06-26,30.371103922526043,0.15,6.271503643166122,5,0.6664,7.002464280696586,41.44239148590714,62.18846261390627,62.18846261390627,0.0027798594872166515,FALSE,Endemic,0.10084673876089228,0.15133064039749744,FALSE,FALSE,TRUE,Endemic
8852,SI,2026-06-26,30.371103922526043,0.15,10.644175980930845,20,0.8128,7.059088800568134,26.7832581885159,32.95184324374496,32.95184324374496,0.011867012617504814,FALSE,Endemic,0.3230221721496979,0.3974190110109473,FALSE,FALSE,FALSE,Intermediate
8853,TB,2026-06-26,30.371103922526043,0.15,3.6565180542236875,0,0.48314606741573035,6.408776777097955,37.77951651485637,78.19481325167946,78.19481325167946,0.001984814227336002,FALSE,Endemic,0.046761644438675774,0.0967857291870266,FALSE,FALSE,TRUE,Endemic
8854,TW,2026-06-26,30.371103922526043,0.15,10.818796637493937,15,0.4238782051282051,8.138865704881027,42.861980474554,101.11862312333345,101.11862312333345,0.0032859865725511157,FALSE,Endemic,0.10699113875688707,0.2524100967270228,FALSE,FALSE,FALSE,Intermediate
8855,TW,2026-06-26,30.371103922526043,0.15,5.6037383404918435,15,0.3655999999999999,5.104774074163288,35.3212223527953,96.61165851421036,96.61165851421036,0.009314534047007293,FALSE,Endemic,0.05800271340614243,0.15865074782861716,FALSE,FALSE,FALSE,Intermediate
8856,SI,2026-06-26,30.371103922526043,0.15,3.922970787019733,0,0.7510008006405124,6.249705580761656,43.517951283138245,57.94661103692928,57.94661103692928,0.0023444954003258617,FALSE,Endemic,0.06769974493451618,0.0901460356324208,FALSE,FALSE,TRUE,Endemic
8857,RR,2026-06-26,30.371103922526043,0.15,11.711239802750237,30,0.46880000000000005,8.88989848503843,39.82179475016892,84.9441014295412,84.9441014295412,0.011126562254245747,FALSE,Endemic,0.13786995925154835,0.294091210007569,FALSE,FALSE,FALSE,Intermediate
8858,SI,2026-06-26,30.371103922526043,0.15,3.7488204787459063,0,0.5785656728444802,5.776296441676095,24.30915720295161,42.01624524911274,42.01624524911274,0.002629982821787182,FALSE,Endemic,0.08922311968904623,0.15421433361296152,FALSE,FALSE,TRUE,Endemic
8859,AL,2026-06-26,30.371103922526043,0.15,9.353368143244227,10,0.5659259259259259,7.454021629644558,20.380131632555276,36.01201270150474,36.01201270150474,0.001642897818791708,FALSE,Endemic,0.25972911374801894,0.458945423507625,FALSE,FALSE,FALSE,Intermediate
8860,GR,2026-06-26,30.371103922526043,0.15,70.82138696108201,30,0.26380873866446825,5.380147242918611,18.68416539626196,70.8246644552055,70.8246644552055,0.010951535388589891,FALSE,Outbreak basin,0.9999537238312572,3.790449584397859,TRUE,TRUE,FALSE,Carrying capacity
8861,SI,2026-06-26,30.371103922526043,0.15,3.057290350852441,0,0.4432,5.183556771371514,20.177280684001744,45.52635533393895,45.52635533393895,0.002196584053686234,FALSE,Endemic,0.06715429619671959,0.15152142643664165,FALSE,FALSE,TRUE,Endemic
8862,TB,2026-06-26,30.371103922526043,0.15,6.4362175056568525,5,0.552,6.560660701710731,16.72270982991904,30.29476418463594,30.29476418463594,0.010614485153565448,FALSE,Endemic,0.21245313105691693,0.3848788606103567,FALSE,FALSE,TRUE,Endemic
8863,RR,2026-06-26,30.371103922526043,0.15,25.129569089293724,30,0.5584,6.202098875073716,35.159554195124656,62.96481768467883,62.96481768467883,0.004191229102209796,FALSE,Endemic,0.3991049289642981,0.7147294573142875,FALSE,FALSE,FALSE,Intermediate
8864,SI,2026-06-26,30.371103922526043,0.15,20.99120110902845,20,0.5785656728444802,8.70799503638409,18.73408446321264,32.38022119616558,32.38022119616558,0.005405534255875898,FALSE,Outbreak basin,0.6482723197553141,1.12048182286399,TRUE,FALSE,FALSE,Above threshold
8865,TB,2026-06-26,30.371103922526043,0.15,5.991146898693679,5,0.6664,7.087913437513635,16.66137980762869,25.002070539658902,25.002070539658902,0.002678676146245447,FALSE,Endemic,0.2396260297398319,0.35958287776085224,FALSE,FALSE,TRUE,Endemic
8866,TB,2026-06-26,30.371103922526043,0.15,6.370590882911597,0,0.552,7.0591470680665225,28.280163186136633,51.232179685030125,51.232179685030125,0.006527118703845837,FALSE,Endemic,0.12434744963179974,0.2252671188981879,FALSE,FALSE,TRUE,Endemic
8867,GR,2026-06-26,30.371103922526043,0.15,46.89484611076434,40,0.5808,8.30107772978954,27.39445127779618,47.16675495488323,47.16675495488323,0.014339157694961226,FALSE,Outbreak basin,0.994235158972056,1.711837394924339,TRUE,TRUE,FALSE,Carrying capacity
8868,GR,2026-06-26,30.371103922526043,0.15,43.51342175793082,40,0.272,9.399195292033255,33.17072106292471,121.95118037839967,121.95118037839967,0.0014000330216823863,FALSE,Outbreak basin,0.3568101729143906,1.3118021063029064,TRUE,FALSE,FALSE,Above threshold
8869,AL,2026-06-26,30.371103922526043,0.15,5.0888923584309,5,0.2696,5.175183749292046,32.49062574002892,120.51419043037433,120.51419043037433,0.001887254209072664,FALSE,Endemic,0.042226499138878985,0.1566264804854562,FALSE,FALSE,TRUE,Endemic
8870,TW,2026-06-26,30.371103922526043,0.15,46.288859774365946,45,0.5124099279423538,5.637217679526657,24.307163225021213,47.43694823133046,49.50000000000001,0.0010238030214264181,TRUE,Outbreak basin,0.935128480290221,1.9043299847806716,TRUE,FALSE,FALSE,Above threshold
8871,TB,2026-06-26,30.371103922526043,0.15,5.927345826450033,5,0.46036829463570855,6.855576619273052,36.80657243588939,79.95027647378409,79.95027647378409,0.0018876984369051036,FALSE,Endemic,0.07413790280504691,0.1610404184408758,FALSE,FALSE,TRUE,Endemic
8872,SI,2026-06-26,30.371103922526043,0.15,4.596335844723485,0,0.4496,4.66547246905975,26.141996432561427,58.145009858899975,58.145009858899975,0.011246919050316898,FALSE,Endemic,0.07904953246851924,0.17582191385346807,FALSE,FALSE,TRUE,Endemic
8873,SI,2026-06-26,30.371103922526043,0.15,8.158712587803159,0,0.7510008006405124,8.544244702905416,17.313350758049637,23.05370479403411,23.05370479403411,0.014567834535978211,FALSE,Endemic,0.3539002802670783,0.4712382196733271,FALSE,FALSE,TRUE,Endemic
8874,RR,2026-06-26,30.371103922526043,0.15,7.875413180154149,10,0.484,7.50037301145494,32.75721882004291,67.68020417364238,67.68020417364238,0.006366986220818617,FALSE,Endemic,0.11636213685095793,0.24041763812181396,FALSE,FALSE,FALSE,Intermediate
8875,TW,2026-06-26,30.371103922526043,0.15,8.424869336557185,5,0.2648,9.6018006494268775,18.678835714235902,70.53940979696338,70.53940979696338,0.0053123093404182755,FALSE,Endemic,0.11943492808923194,0.45103824807111764,FALSE,FALSE,TRUE,Endemic
8876,TB,2026-06-26,30.371103922526043,0.15,4.159306038114385,5,0.35504885993485336,3.882911986671388,25.157681945711374,70.85695740672838,70.85695740672838,0.003913430022044028,FALSE,Endemic,0.05870003723472649,0.16532946267028475,FALSE,FALSE,FALSE,Intermediate
8877,RR,2026-06-26,30.371103922526043,0.15,22.568401590328033,25,0.46880000000000005,9.372558894567192,41.47975505562499,88.48070617667446,88.48070617667446,0.0011691245169238428,FALSE,Endemic,0.2550657941773704,0.544082325463674,FALSE,FALSE,FALSE,Intermediate
8878,RR,2026-06-26,30.371103922526043,0.15,22.378982493624655,30,0.5244195356285029,3.3204121359158307,43.55488907312974,83.05352130128098,83.05352130128098,0.002676161482242641,FALSE,Endemic,0.2694525426856223,0.5138110317776217,FALSE,FALSE,FALSE,Intermediate
8879,GR,2026-06-26,30.371103922526043,0.15,47.68035557480951,45,0.6021052631578947,3.1192294941283762,16.592922226991504,27.55817502734603,49.50000000000001,0.0012352262349623125,TRUE,Outbreak basin,0.9632395065618081,2.8735357716104075,TRUE,TRUE,FALSE,Carrying capacity
8880,SI,2026-06-26,30.371103922526043,0.15,6.408670119598942,5,0.4496,8.254882810171694,42.38179381471127,94.265555637703,94.265555637703,0.001508254784925727,FALSE,Endemic,0.06798527920664686,0.15121280962332484,FALSE,FALSE,TRUE,Endemic
8881,SI,2026-06-26,30.371103922526043,0.15,9.667047327384678,0,0.8128,9.733143884921446,36.3819007971324,44.76119684686565,44.76119684686565,0.01681764556347249,FALSE,Endemic,0.2159693665130762,0.26571034265880433,FALSE,FALSE,TRUE,Endemic
8882,AL,2026-06-26,30.371103922526043,0.15,14.704354179033665,15,0.5659259259259259,6.0291299489326775,16.87822281382978,29.824084815013354,29.824084815013354,0.001201492787823789,FALSE,Endemic,0.49303622458958196,0.8712027528742613,FALSE,FALSE,FALSE,Intermediate
8883,RR,2026-06-26,30.371103922526043,0.15,40.36295452158793,40,0.5012244897959184,9.940406975103542,39.52836160780862,78.86358789831525,78.86358789831525,0.0032815816705648554,FALSE,Outbreak basin,0.5118072306528956,1.02111377451107,TRUE,FALSE,FALSE,Above threshold
8884,TB,2026-06-26,30.371103922526043,0.15,7.569603943971422,5,0.48314606741573035,7.669330494711176,23.164816070348024,47.94578209909242,47.94578209909242,0.0118050383770427,FALSE,Endemic,0.15787841208486011,0.3267715971058732,FALSE,FALSE,TRUE,Endemic
8885,RR,2026-06-26,30.371103922526043,0.15,43.97425743871295,40,0.5244195356285029,5.0502878138795495,16.202082394156605,30.89526856534595,44,0.007542728635856122,TRUE,Outbreak basin,0.9994149417889306,2.7141114561034803,TRUE,TRUE,FALSE,Carrying capacity
8886,RR,2026-06-26,30.371103922526043,0.15,11.29875765460618,15,0.484,5.1486745229922235,27.32998597668484,56.466913174968674,56.466913174968674,0.002539434260388355,FALSE,Endemic,0.20009518883378288,0.41341981164004726,FALSE,FALSE,FALSE,Intermediate
8887,GR,2026-06-26,30.371103922526043,0.15,178.6793134096761,40,0.20394736842105263,7.453934980556369,36.44121836638078,178.67952231257672,178.67952231257672,0.015566984838398497,FALSE,Outbreak basin,0.9999988308514712,4.903220073852375,TRUE,TRUE,FALSE,Carrying capacity
8888,RR,2026-06-26,30.371103922526043,0.15,37.11984157022855,35,0.46880000000000005,3.9838816958945245,30.719134993851185,65.527165089273,65.527165089273,0.0018484043559604134,FALSE,Outbreak basin,0.5664801997714561,1.2083622008776793,TRUE,FALSE,FALSE,Above threshold
8889,RR,2026-06-26,30.371103922526043,0.15,7.79119033723672,10,0.46880000000000005,3.305498200468719,27.563274402637035,58.795380551700156,58.795380551700156,0.0014970054629699044,FALSE,Endemic,0.13251364757110032,0.282665630484429,FALSE,FALSE,FALSE,Intermediate
8890,TW,2026-06-26,30.371103922526043,0.15,64.74560164408047,55,0.4238782051282051,7.283783609280363,27.74506757268682,65.45528228868271,65.45528228868271,0.005741088113350369,FALSE,Outbreak basin,0.9891577788715007,2.3335896182072453,TRUE,TRUE,FALSE,Carrying capacity
8891,AL,2026-06-26,30.371103922526043,0.15,7.880895840599767,10,0.2201761409127302,7.846505910158157,17.512354084756225,79.53792818858372,79.53792818858372,0.019145136062480722,FALSE,Endemic,0.09908349412765986,0.4500192151470806,FALSE,FALSE,FALSE,Intermediate
8892,TB,2026-06-26,30.371103922526043,0.15,5.324861806887822,5,0.48314606741573035,5.782995955552906,40.698433925863355,84.23629347446136,84.23629347446136,0.0014111511354232278,FALSE,Endemic,0.06321339160657877,0.13083701983687232,FALSE,FALSE,TRUE,Endemic
8893,SI,2026-06-26,30.371103922526043,0.15,13.773879577499981,20,0.7510008006405124,5.5799852991476655,39.41626168554649,52.48497957915518,52.48497957915518,0.0031194458731481365,FALSE,Endemic,0.2624346944200848,0.349446624019921,FALSE,FALSE,FALSE,Intermediate
8894,GR,2026-06-26,30.371103922526043,0.15,47.356590457368306,45,0.6021052631578947,3.9611192697193474,30.311387123074383,50.34233875335781,50.34233875335781,0.0028385466741539054,FALSE,Outbreak basin,0.9406911087182982,1.5623366316125584,TRUE,FALSE,FALSE,Above threshold
8895,AL,2026-06-26,30.371103922526043,0.15,5.977980921020058,0,0.308,7.991240746341646,38.2290357677266,124.12024599911234,124.12024599911234,0.0033974988948478526,FALSE,Endemic,0.04816281882862857,0.15637278840463822,FALSE,FALSE,TRUE,Endemic
8896,SI,2026-06-26,30.371103922526043,0.15,6.178370020654074,0,0.7219983883964545,6.18593578459695,32.181084130425006,44.57223817618017,44.57223817618017,0.019684411935921978,FALSE,Endemic,0.13861475827695488,0.19198762837243413,FALSE,FALSE,TRUE,Endemic
8897,GR,2026-06-26,30.371103922526043,0.15,18.031273876338677,20,0.39519999999999994,8.008517689537257,29.553193794563413,74.78034867045399,74.78034867045399,0.0014552471138987702,FALSE,Endemic,0.2411231586496053,0.610129450024305,FALSE,FALSE,FALSE,Intermediate
8898,RR,2026-06-26,30.371103922526043,0.15,35.09470251684037,25,0.5244195356285029,7.580196933588013,18.81423321319744,35.876301195852825,35.876301195852825,0.013193808307709404,FALSE,Outbreak basin,0.9782140674216772,1.865327282762862,TRUE,TRUE,FALSE,Carrying capacity
8899,TB,2026-06-26,30.371103922526043,0.15,7.237734574312137,0,0.5508406725380304,9.82426320714876,37.52070486545563,68.11534938510768,68.11534938510768,0.0035086180640863515,FALSE,Endemic,0.10625702781603218,0.19289974962532588,FALSE,FALSE,TRUE,Endemic
8900,RR,2026-06-26,30.371103922526043,0.15,15.334930139639347,25,0.5244195356285029,8.053923979401588,42.52468761987984,81.08906082019834,81.08906082019834,0.004533340272381784,FALSE,Endemic,0.18911219324197173,0.3606124112354544,FALSE,FALSE,FALSE,Intermediate
8901,GR,2026-06-26,30.371103922526043,0.15,46.81863582872667,45,0.2915601023017903,4.067274877568707,44.13478609872982,151.37457337371367,151.37457337371367,0.003707250327969035,FALSE,Outbreak basin,0.30928996056121516,1.0608103033283782,TRUE,FALSE,FALSE,Above threshold
8902,TB,2026-06-26,30.371103922526043,0.15,5.563118718022103,5,0.5508406725380304,5.779911536490545,19.634538504760712,35.64467818669496,35.64467818669496,0.0044610906318769865,FALSE,Endemic,0.15607150915725312,0.2833333065950715,FALSE,FALSE,TRUE,Endemic
8903,RR,2026-06-26,30.371103922526043,0.15,12.657158045859576,15,0.5244195356285029,7.572899597231299,31.240166898351163,59.57094420769557,59.57094420769557,0.0019033148850682703,FALSE,Endemic,0.21247200651596326,0.40515654372280624,FALSE,FALSE,FALSE,Intermediate
8904,RR,2026-06-26,30.371103922526043,0.15,58.148833648080824,50,0.46880000000000005,3.633946148212999,35.88829661719501,76.55353373975043,76.55353373975043,0.002384195295405069,FALSE,Outbreak basin,0.7595839252275697,1.6202728780451567,TRUE,FALSE,FALSE,Above threshold
8905,AL,2026-06-26,30.371103922526043,0.15,6.357143523572923,0,0.27884615384615385,8.273169236024842,35.19729958148673,126.22479849912483,126.22479849912483,0.0036798020547455204,FALSE,Endemic,0.050363665453718266,0.18061452438574827,FALSE,FALSE,TRUE,Endemic
8906,SI,2026-06-26,30.371103922526043,0.15,9.89734604998506,10,0.5785656728444802,9.711101106600836,22.63141322415322,39.11641199327876,39.11641199327876,0.0022649891331846016,FALSE,Endemic,0.25302285014499,0.4373277953063128,FALSE,FALSE,FALSE,Intermediate
8907,GR,2026-06-26,30.371103922526043,0.15,17.039886248763406,20,0.272,6.886962182121351,27.04373751534149,99.42550557110842,99.42550557110842,0.0021585715520284006,FALSE,Endemic,0.171383450864895,0.6300862164150552,FALSE,FALSE,FALSE,Intermediate
8908,AL,2026-06-26,30.371103922526043,0.15,5.638773402044657,0,0.58,5.657972275279462,23.30907031428069,40.18805226600119,40.18805226600119,0.017470762610627556,FALSE,Endemic,0.14030969614357297,0.2419132692130569,FALSE,FALSE,TRUE,Endemic
8909,AL,2026-06-26,30.371103922526043,0.15,6.311375033305198,0,0.308,7.344006925821304,38.69661427102983,125.63835802282412,125.63835802282412,0.004912084137224885,FALSE,Endemic,0.05023445970345012,0.16309889514107181,FALSE,FALSE,TRUE,Endemic
8910,TB,2026-06-26,30.371103922526043,0.15,5.593511891167904,5,0.5164658634538153,6.740779655054212,24.557636145036668,47.54938880337581,47.54938880337581,0.0012924898161576217,FALSE,Endemic,0.11763583154134649,0.2277707780232914,FALSE,FALSE,TRUE,Endemic
8911,TW,2026-06-26,30.371103922526043,0.15,2.8925138192170503,0,0.4238782051282051,4.795429500052705,36.5688721393235,86.2721217956063,86.2721217956063,0.002131351238780947,FALSE,Endemic,0.03352779274479791,0.0790977038667444,FALSE,FALSE,TRUE,Endemic
8912,SI,2026-06-26,30.371103922526043,0.15,3.6170420227794233,0,0.7510008006405124,8.161446783225983,24.88359664566815,33.133914936502684,33.133914936502684,0.0014663640114044305,FALSE,Endemic,0.10916434202571794,0.14535848954170758,FALSE,FALSE,TRUE,Endemic
8913,AL,2026-06-26,30.371103922526043,0.15,8.122652888800737,15,0.2576,8.06507374253124,38.47359895007685,149.3540331912921,149.3540331912921,0.014711649788251317,FALSE,Endemic,0.05438522626568291,0.21112277277050817,FALSE,FALSE,FALSE,Intermediate
8914,TW,2026-06-26,30.371103922526043,0.15,49.49853538385328,45,0.5124099279423538,8.383306016214192,17.398590808734298,33.95443737517053,49.50000000000001,0.011669326384293523,TRUE,Outbreak basin,0.9999704117950157,2.8449738216157385,TRUE,TRUE,FALSE,Carrying capacity
8915,RR,2026-06-26,30.371103922526043,0.15,9.036200788158373,15,0.5584,4.281604093732312,31.32337912917137,56.09487666398884,56.09487666398884,0.0035602873606758877,FALSE,Endemic,0.16108780918239066,0.2884810336360864,FALSE,FALSE,FALSE,Intermediate
