site,n_surveys,N0_type,N0,substrate_date,live_coral_prop,live_coral_percent,state1_scenario,State_1,kc_scenario,K_c,sst_scenario,SST,r_T,K_t,valid_state_order,observed_threshold_position,sim_id
Tanote Bay,8,max_observed_density,5,NA,NA,NA,base_endemic,8,low_coral_low_K,25,extreme_warm,32,0.0027303721331985464,NA,NA,NA,491
Tanote Bay,8,max_observed_density,5,NA,NA,NA,base_endemic,8,low_coral_low_K,25,warm,31,0.0037267965227149014,NA,NA,NA,492
Tanote Bay,8,max_observed_density,5,NA,NA,NA,base_endemic,8,moderate_coral_moderate_K,50,cool,27,0.004258352536147206,NA,NA,NA,493
Tanote Bay,8,max_observed_density,5,NA,NA,NA,base_endemic,8,moderate_coral_moderate_K,50,current_mean,29,0.004975062395963412,NA,NA,NA,494
Tanote Bay,8,max_observed_density,5,NA,NA,NA,base_endemic,8,moderate_coral_moderate_K,50,extreme_warm,32,0.0027303721331985464,NA,NA,NA,495
Tanote Bay,8,max_observed_density,5,NA,NA,NA,base_endemic,8,moderate_coral_moderate_K,50,warm,31,0.0037267965227149014,NA,NA,NA,496
Tanote Bay,8,max_observed_density,5,NA,NA,NA,base_endemic,8,recovery_reef_increasing_K,75,cool,27,0.004258352536147206,NA,NA,NA,497
Tanote Bay,8,max_observed_density,5,NA,NA,NA,base_endemic,8,recovery_reef_increasing_K,75,current_mean,29,0.004975062395963412,NA,NA,NA,498
Tanote Bay,8,max_observed_density,5,NA,NA,NA,base_endemic,8,recovery_reef_increasing_K,75,extreme_warm,32,0.0027303721331985464,NA,NA,NA,499
Tanote Bay,8,max_observed_density,5,NA,NA,NA,base_endemic,8,recovery_reef_increasing_K,75,warm,31,0.0037267965227149014,NA,NA,NA,500
Tanote Bay,8,max_observed_density,5,NA,NA,NA,high_endemic,10,disturbed_reef_reduced_K,20,cool,27,0.004258352536147206,NA,NA,NA,501
Tanote Bay,8,max_observed_density,5,NA,NA,NA,high_endemic,10,disturbed_reef_reduced_K,20,current_mean,29,0.004975062395963412,NA,NA,NA,502
Tanote Bay,8,max_observed_density,5,NA,NA,NA,high_endemic,10,disturbed_reef_reduced_K,20,extreme_warm,32,0.0027303721331985464,NA,NA,NA,503
Tanote Bay,8,max_observed_density,5,NA,NA,NA,high_endemic,10,disturbed_reef_reduced_K,20,warm,31,0.0037267965227149014,NA,NA,NA,504
Tanote Bay,8,max_observed_density,5,NA,NA,NA,high_endemic,10,high_coral_high_K,100,cool,27,0.004258352536147206,NA,NA,NA,505
Tanote Bay,8,max_observed_density,5,NA,NA,NA,high_endemic,10,high_coral_high_K,100,current_mean,29,0.004975062395963412,NA,NA,NA,506
Tanote Bay,8,max_observed_density,5,NA,NA,NA,high_endemic,10,high_coral_high_K,100,extreme_warm,32,0.0027303721331985464,NA,NA,NA,507
Tanote Bay,8,max_observed_density,5,NA,NA,NA,high_endemic,10,high_coral_high_K,100,warm,31,0.0037267965227149014,NA,NA,NA,508
Tanote Bay,8,max_observed_density,5,NA,NA,NA,high_endemic,10,low_coral_low_K,25,cool,27,0.004258352536147206,NA,NA,NA,509
Tanote Bay,8,max_observed_density,5,NA,NA,NA,high_endemic,10,low_coral_low_K,25,current_mean,29,0.004975062395963412,NA,NA,NA,510
Tanote Bay,8,max_observed_density,5,NA,NA,NA,high_endemic,10,low_coral_low_K,25,extreme_warm,32,0.0027303721331985464,NA,NA,NA,511
Tanote Bay,8,max_observed_density,5,NA,NA,NA,high_endemic,10,low_coral_low_K,25,warm,31,0.0037267965227149014,NA,NA,NA,512
Tanote Bay,8,max_observed_density,5,NA,NA,NA,high_endemic,10,moderate_coral_moderate_K,50,cool,27,0.004258352536147206,NA,NA,NA,513
Tanote Bay,8,max_observed_density,5,NA,NA,NA,high_endemic,10,moderate_coral_moderate_K,50,current_mean,29,0.004975062395963412,NA,NA,NA,514
Tanote Bay,8,max_observed_density,5,NA,NA,NA,high_endemic,10,moderate_coral_moderate_K,50,extreme_warm,32,0.0027303721331985464,NA,NA,NA,515
Tanote Bay,8,max_observed_density,5,NA,NA,NA,high_endemic,10,moderate_coral_moderate_K,50,warm,31,0.0037267965227149014,NA,NA,NA,516
Tanote Bay,8,max_observed_density,5,NA,NA,NA,high_endemic,10,recovery_reef_increasing_K,75,cool,27,0.004258352536147206,NA,NA,NA,517
Tanote Bay,8,max_observed_density,5,NA,NA,NA,high_endemic,10,recovery_reef_increasing_K,75,current_mean,29,0.004975062395963412,NA,NA,NA,518
Tanote Bay,8,max_observed_density,5,NA,NA,NA,high_endemic,10,recovery_reef_increasing_K,75,extreme_warm,32,0.0027303721331985464,NA,NA,NA,519
Tanote Bay,8,max_observed_density,5,NA,NA,NA,high_endemic,10,recovery_reef_increasing_K,75,warm,31,0.0037267965227149014,NA,NA,NA,520
Tanote Bay,8,max_observed_density,5,NA,NA,NA,low_endemic,3,disturbed_reef_reduced_K,20,cool,27,0.004258352536147206,NA,NA,NA,521
Tanote Bay,8,max_observed_density,5,NA,NA,NA,low_endemic,3,disturbed_reef_reduced_K,20,current_mean,29,0.004975062395963412,NA,NA,NA,522
Tanote Bay,8,max_observed_density,5,NA,NA,NA,low_endemic,3,disturbed_reef_reduced_K,20,extreme_warm,32,0.0027303721331985464,NA,NA,NA,523
Tanote Bay,8,max_observed_density,5,NA,NA,NA,low_endemic,3,disturbed_reef_reduced_K,20,warm,31,0.0037267965227149014,NA,NA,NA,524
Tanote Bay,8,max_observed_density,5,NA,NA,NA,low_endemic,3,high_coral_high_K,100,cool,27,0.004258352536147206,NA,NA,NA,525
Tanote Bay,8,max_observed_density,5,NA,NA,NA,low_endemic,3,high_coral_high_K,100,current_mean,29,0.004975062395963412,NA,NA,NA,526
Tanote Bay,8,max_observed_density,5,NA,NA,NA,low_endemic,3,high_coral_high_K,100,extreme_warm,32,0.0027303721331985464,NA,NA,NA,527
Tanote Bay,8,max_observed_density,5,NA,NA,NA,low_endemic,3,high_coral_high_K,100,warm,31,0.0037267965227149014,NA,NA,NA,528
Tanote Bay,8,max_observed_density,5,NA,NA,NA,low_endemic,3,low_coral_low_K,25,cool,27,0.004258352536147206,NA,NA,NA,529
Tanote Bay,8,max_observed_density,5,NA,NA,NA,low_endemic,3,low_coral_low_K,25,current_mean,29,0.004975062395963412,NA,NA,NA,530
Tanote Bay,8,max_observed_density,5,NA,NA,NA,low_endemic,3,low_coral_low_K,25,extreme_warm,32,0.0027303721331985464,NA,NA,NA,531
Tanote Bay,8,max_observed_density,5,NA,NA,NA,low_endemic,3,low_coral_low_K,25,warm,31,0.0037267965227149014,NA,NA,NA,532
Tanote Bay,8,max_observed_density,5,NA,NA,NA,low_endemic,3,moderate_coral_moderate_K,50,cool,27,0.004258352536147206,NA,NA,NA,533
Tanote Bay,8,max_observed_density,5,NA,NA,NA,low_endemic,3,moderate_coral_moderate_K,50,current_mean,29,0.004975062395963412,NA,NA,NA,534
Tanote Bay,8,max_observed_density,5,NA,NA,NA,low_endemic,3,moderate_coral_moderate_K,50,extreme_warm,32,0.0027303721331985464,NA,NA,NA,535
Tanote Bay,8,max_observed_density,5,NA,NA,NA,low_endemic,3,moderate_coral_moderate_K,50,warm,31,0.0037267965227149014,NA,NA,NA,536
Tanote Bay,8,max_observed_density,5,NA,NA,NA,low_endemic,3,recovery_reef_increasing_K,75,cool,27,0.004258352536147206,NA,NA,NA,537
Tanote Bay,8,max_observed_density,5,NA,NA,NA,low_endemic,3,recovery_reef_increasing_K,75,current_mean,29,0.004975062395963412,NA,NA,NA,538
Tanote Bay,8,max_observed_density,5,NA,NA,NA,low_endemic,3,recovery_reef_increasing_K,75,extreme_warm,32,0.0027303721331985464,NA,NA,NA,539
Tanote Bay,8,max_observed_density,5,NA,NA,NA,low_endemic,3,recovery_reef_increasing_K,75,warm,31,0.0037267965227149014,NA,NA,NA,540
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,base_endemic,8,disturbed_reef_reduced_K,20,cool,27,0.004258352536147206,NA,NA,NA,541
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,base_endemic,8,disturbed_reef_reduced_K,20,current_mean,29,0.004975062395963412,NA,NA,NA,542
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,base_endemic,8,disturbed_reef_reduced_K,20,extreme_warm,32,0.0027303721331985464,NA,NA,NA,543
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,base_endemic,8,disturbed_reef_reduced_K,20,warm,31,0.0037267965227149014,NA,NA,NA,544
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,base_endemic,8,high_coral_high_K,100,cool,27,0.004258352536147206,NA,NA,NA,545
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,base_endemic,8,high_coral_high_K,100,current_mean,29,0.004975062395963412,NA,NA,NA,546
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,base_endemic,8,high_coral_high_K,100,extreme_warm,32,0.0027303721331985464,NA,NA,NA,547
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,base_endemic,8,high_coral_high_K,100,warm,31,0.0037267965227149014,NA,NA,NA,548
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,base_endemic,8,low_coral_low_K,25,cool,27,0.004258352536147206,NA,NA,NA,549
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,base_endemic,8,low_coral_low_K,25,current_mean,29,0.004975062395963412,NA,NA,NA,550
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,base_endemic,8,low_coral_low_K,25,extreme_warm,32,0.0027303721331985464,NA,NA,NA,551
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,base_endemic,8,low_coral_low_K,25,warm,31,0.0037267965227149014,NA,NA,NA,552
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,base_endemic,8,moderate_coral_moderate_K,50,cool,27,0.004258352536147206,NA,NA,NA,553
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,base_endemic,8,moderate_coral_moderate_K,50,current_mean,29,0.004975062395963412,NA,NA,NA,554
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,base_endemic,8,moderate_coral_moderate_K,50,extreme_warm,32,0.0027303721331985464,NA,NA,NA,555
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,base_endemic,8,moderate_coral_moderate_K,50,warm,31,0.0037267965227149014,NA,NA,NA,556
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,base_endemic,8,recovery_reef_increasing_K,75,cool,27,0.004258352536147206,NA,NA,NA,557
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,base_endemic,8,recovery_reef_increasing_K,75,current_mean,29,0.004975062395963412,NA,NA,NA,558
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,base_endemic,8,recovery_reef_increasing_K,75,extreme_warm,32,0.0027303721331985464,NA,NA,NA,559
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,base_endemic,8,recovery_reef_increasing_K,75,warm,31,0.0037267965227149014,NA,NA,NA,560
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,high_endemic,10,disturbed_reef_reduced_K,20,cool,27,0.004258352536147206,NA,NA,NA,561
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,high_endemic,10,disturbed_reef_reduced_K,20,current_mean,29,0.004975062395963412,NA,NA,NA,562
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,high_endemic,10,disturbed_reef_reduced_K,20,extreme_warm,32,0.0027303721331985464,NA,NA,NA,563
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,high_endemic,10,disturbed_reef_reduced_K,20,warm,31,0.0037267965227149014,NA,NA,NA,564
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,high_endemic,10,high_coral_high_K,100,cool,27,0.004258352536147206,NA,NA,NA,565
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,high_endemic,10,high_coral_high_K,100,current_mean,29,0.004975062395963412,NA,NA,NA,566
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,high_endemic,10,high_coral_high_K,100,extreme_warm,32,0.0027303721331985464,NA,NA,NA,567
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,high_endemic,10,high_coral_high_K,100,warm,31,0.0037267965227149014,NA,NA,NA,568
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,high_endemic,10,low_coral_low_K,25,cool,27,0.004258352536147206,NA,NA,NA,569
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,high_endemic,10,low_coral_low_K,25,current_mean,29,0.004975062395963412,NA,NA,NA,570
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,high_endemic,10,low_coral_low_K,25,extreme_warm,32,0.0027303721331985464,NA,NA,NA,571
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,high_endemic,10,low_coral_low_K,25,warm,31,0.0037267965227149014,NA,NA,NA,572
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,high_endemic,10,moderate_coral_moderate_K,50,cool,27,0.004258352536147206,NA,NA,NA,573
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,high_endemic,10,moderate_coral_moderate_K,50,current_mean,29,0.004975062395963412,NA,NA,NA,574
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,high_endemic,10,moderate_coral_moderate_K,50,extreme_warm,32,0.0027303721331985464,NA,NA,NA,575
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,high_endemic,10,moderate_coral_moderate_K,50,warm,31,0.0037267965227149014,NA,NA,NA,576
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,high_endemic,10,recovery_reef_increasing_K,75,cool,27,0.004258352536147206,NA,NA,NA,577
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,high_endemic,10,recovery_reef_increasing_K,75,current_mean,29,0.004975062395963412,NA,NA,NA,578
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,high_endemic,10,recovery_reef_increasing_K,75,extreme_warm,32,0.0027303721331985464,NA,NA,NA,579
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,high_endemic,10,recovery_reef_increasing_K,75,warm,31,0.0037267965227149014,NA,NA,NA,580
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,low_endemic,3,disturbed_reef_reduced_K,20,cool,27,0.004258352536147206,NA,NA,NA,581
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,low_endemic,3,disturbed_reef_reduced_K,20,current_mean,29,0.004975062395963412,NA,NA,NA,582
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,low_endemic,3,disturbed_reef_reduced_K,20,extreme_warm,32,0.0027303721331985464,NA,NA,NA,583
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,low_endemic,3,disturbed_reef_reduced_K,20,warm,31,0.0037267965227149014,NA,NA,NA,584
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,low_endemic,3,high_coral_high_K,100,cool,27,0.004258352536147206,NA,NA,NA,585
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,low_endemic,3,high_coral_high_K,100,current_mean,29,0.004975062395963412,NA,NA,NA,586
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,low_endemic,3,high_coral_high_K,100,extreme_warm,32,0.0027303721331985464,NA,NA,NA,587
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,low_endemic,3,high_coral_high_K,100,warm,31,0.0037267965227149014,NA,NA,NA,588
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,low_endemic,3,low_coral_low_K,25,cool,27,0.004258352536147206,NA,NA,NA,589
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,low_endemic,3,low_coral_low_K,25,current_mean,29,0.004975062395963412,NA,NA,NA,590
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,low_endemic,3,low_coral_low_K,25,extreme_warm,32,0.0027303721331985464,NA,NA,NA,591
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,low_endemic,3,low_coral_low_K,25,warm,31,0.0037267965227149014,NA,NA,NA,592
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,low_endemic,3,moderate_coral_moderate_K,50,cool,27,0.004258352536147206,NA,NA,NA,593
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,low_endemic,3,moderate_coral_moderate_K,50,current_mean,29,0.004975062395963412,NA,NA,NA,594
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,low_endemic,3,moderate_coral_moderate_K,50,extreme_warm,32,0.0027303721331985464,NA,NA,NA,595
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,low_endemic,3,moderate_coral_moderate_K,50,warm,31,0.0037267965227149014,NA,NA,NA,596
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,low_endemic,3,recovery_reef_increasing_K,75,cool,27,0.004258352536147206,NA,NA,NA,597
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,low_endemic,3,recovery_reef_increasing_K,75,current_mean,29,0.004975062395963412,NA,NA,NA,598
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,low_endemic,3,recovery_reef_increasing_K,75,extreme_warm,32,0.0027303721331985464,NA,NA,NA,599
Tanote Bay,8,mean_observed_density,5,NA,NA,NA,low_endemic,3,recovery_reef_increasing_K,75,warm,31,0.0037267965227149014,NA,NA,NA,600
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,base_endemic,8,disturbed_reef_reduced_K,20,cool,27,0.004258352536147206,6.6000000000000005,FALSE,above_threshold,601
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,base_endemic,8,disturbed_reef_reduced_K,20,current_mean,29,0.004975062395963412,6.6000000000000005,FALSE,above_threshold,602
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,base_endemic,8,disturbed_reef_reduced_K,20,extreme_warm,32,0.0027303721331985464,6.6000000000000005,FALSE,above_threshold,603
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,base_endemic,8,disturbed_reef_reduced_K,20,warm,31,0.0037267965227149014,6.6000000000000005,FALSE,above_threshold,604
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,base_endemic,8,high_coral_high_K,100,cool,27,0.004258352536147206,33,TRUE,above_threshold,605
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,base_endemic,8,high_coral_high_K,100,current_mean,29,0.004975062395963412,33,TRUE,above_threshold,606
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,base_endemic,8,high_coral_high_K,100,extreme_warm,32,0.0027303721331985464,33,TRUE,above_threshold,607
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,base_endemic,8,high_coral_high_K,100,warm,31,0.0037267965227149014,33,TRUE,above_threshold,608
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,base_endemic,8,low_coral_low_K,25,cool,27,0.004258352536147206,8.25,TRUE,above_threshold,609
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,base_endemic,8,low_coral_low_K,25,current_mean,29,0.004975062395963412,8.25,TRUE,above_threshold,610
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,base_endemic,8,low_coral_low_K,25,extreme_warm,32,0.0027303721331985464,8.25,TRUE,above_threshold,611
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,base_endemic,8,low_coral_low_K,25,warm,31,0.0037267965227149014,8.25,TRUE,above_threshold,612
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,base_endemic,8,moderate_coral_moderate_K,50,cool,27,0.004258352536147206,16.5,TRUE,above_threshold,613
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,base_endemic,8,moderate_coral_moderate_K,50,current_mean,29,0.004975062395963412,16.5,TRUE,above_threshold,614
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,base_endemic,8,moderate_coral_moderate_K,50,extreme_warm,32,0.0027303721331985464,16.5,TRUE,above_threshold,615
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,base_endemic,8,moderate_coral_moderate_K,50,warm,31,0.0037267965227149014,16.5,TRUE,above_threshold,616
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,base_endemic,8,recovery_reef_increasing_K,75,cool,27,0.004258352536147206,24.75,TRUE,above_threshold,617
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,base_endemic,8,recovery_reef_increasing_K,75,current_mean,29,0.004975062395963412,24.75,TRUE,above_threshold,618
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,base_endemic,8,recovery_reef_increasing_K,75,extreme_warm,32,0.0027303721331985464,24.75,TRUE,above_threshold,619
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,base_endemic,8,recovery_reef_increasing_K,75,warm,31,0.0037267965227149014,24.75,TRUE,above_threshold,620
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,high_endemic,10,disturbed_reef_reduced_K,20,cool,27,0.004258352536147206,6.6000000000000005,FALSE,above_threshold,621
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,high_endemic,10,disturbed_reef_reduced_K,20,current_mean,29,0.004975062395963412,6.6000000000000005,FALSE,above_threshold,622
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,high_endemic,10,disturbed_reef_reduced_K,20,extreme_warm,32,0.0027303721331985464,6.6000000000000005,FALSE,above_threshold,623
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,high_endemic,10,disturbed_reef_reduced_K,20,warm,31,0.0037267965227149014,6.6000000000000005,FALSE,above_threshold,624
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,high_endemic,10,high_coral_high_K,100,cool,27,0.004258352536147206,33,TRUE,above_threshold,625
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,high_endemic,10,high_coral_high_K,100,current_mean,29,0.004975062395963412,33,TRUE,above_threshold,626
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,high_endemic,10,high_coral_high_K,100,extreme_warm,32,0.0027303721331985464,33,TRUE,above_threshold,627
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,high_endemic,10,high_coral_high_K,100,warm,31,0.0037267965227149014,33,TRUE,above_threshold,628
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,high_endemic,10,low_coral_low_K,25,cool,27,0.004258352536147206,8.25,FALSE,above_threshold,629
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,high_endemic,10,low_coral_low_K,25,current_mean,29,0.004975062395963412,8.25,FALSE,above_threshold,630
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,high_endemic,10,low_coral_low_K,25,extreme_warm,32,0.0027303721331985464,8.25,FALSE,above_threshold,631
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,high_endemic,10,low_coral_low_K,25,warm,31,0.0037267965227149014,8.25,FALSE,above_threshold,632
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,high_endemic,10,moderate_coral_moderate_K,50,cool,27,0.004258352536147206,16.5,TRUE,above_threshold,633
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,high_endemic,10,moderate_coral_moderate_K,50,current_mean,29,0.004975062395963412,16.5,TRUE,above_threshold,634
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,high_endemic,10,moderate_coral_moderate_K,50,extreme_warm,32,0.0027303721331985464,16.5,TRUE,above_threshold,635
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,high_endemic,10,moderate_coral_moderate_K,50,warm,31,0.0037267965227149014,16.5,TRUE,above_threshold,636
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,high_endemic,10,recovery_reef_increasing_K,75,cool,27,0.004258352536147206,24.75,TRUE,above_threshold,637
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,high_endemic,10,recovery_reef_increasing_K,75,current_mean,29,0.004975062395963412,24.75,TRUE,above_threshold,638
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,high_endemic,10,recovery_reef_increasing_K,75,extreme_warm,32,0.0027303721331985464,24.75,TRUE,above_threshold,639
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,high_endemic,10,recovery_reef_increasing_K,75,warm,31,0.0037267965227149014,24.75,TRUE,above_threshold,640
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,low_endemic,3,disturbed_reef_reduced_K,20,cool,27,0.004258352536147206,6.6000000000000005,TRUE,above_threshold,641
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,low_endemic,3,disturbed_reef_reduced_K,20,current_mean,29,0.004975062395963412,6.6000000000000005,TRUE,above_threshold,642
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,low_endemic,3,disturbed_reef_reduced_K,20,extreme_warm,32,0.0027303721331985464,6.6000000000000005,TRUE,above_threshold,643
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,low_endemic,3,disturbed_reef_reduced_K,20,warm,31,0.0037267965227149014,6.6000000000000005,TRUE,above_threshold,644
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,low_endemic,3,high_coral_high_K,100,cool,27,0.004258352536147206,33,TRUE,above_threshold,645
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,low_endemic,3,high_coral_high_K,100,current_mean,29,0.004975062395963412,33,TRUE,above_threshold,646
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,low_endemic,3,high_coral_high_K,100,extreme_warm,32,0.0027303721331985464,33,TRUE,above_threshold,647
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,low_endemic,3,high_coral_high_K,100,warm,31,0.0037267965227149014,33,TRUE,above_threshold,648
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,low_endemic,3,low_coral_low_K,25,cool,27,0.004258352536147206,8.25,TRUE,above_threshold,649
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,low_endemic,3,low_coral_low_K,25,current_mean,29,0.004975062395963412,8.25,TRUE,above_threshold,650
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,low_endemic,3,low_coral_low_K,25,extreme_warm,32,0.0027303721331985464,8.25,TRUE,above_threshold,651
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,low_endemic,3,low_coral_low_K,25,warm,31,0.0037267965227149014,8.25,TRUE,above_threshold,652
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,low_endemic,3,moderate_coral_moderate_K,50,cool,27,0.004258352536147206,16.5,TRUE,above_threshold,653
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,low_endemic,3,moderate_coral_moderate_K,50,current_mean,29,0.004975062395963412,16.5,TRUE,above_threshold,654
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,low_endemic,3,moderate_coral_moderate_K,50,extreme_warm,32,0.0027303721331985464,16.5,TRUE,above_threshold,655
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,low_endemic,3,moderate_coral_moderate_K,50,warm,31,0.0037267965227149014,16.5,TRUE,above_threshold,656
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,low_endemic,3,recovery_reef_increasing_K,75,cool,27,0.004258352536147206,24.75,TRUE,above_threshold,657
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,low_endemic,3,recovery_reef_increasing_K,75,current_mean,29,0.004975062395963412,24.75,TRUE,above_threshold,658
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,low_endemic,3,recovery_reef_increasing_K,75,extreme_warm,32,0.0027303721331985464,24.75,TRUE,above_threshold,659
Twins Wall,22,max_observed_density,75,2024-11-01,0.33,33,low_endemic,3,recovery_reef_increasing_K,75,warm,31,0.0037267965227149014,24.75,TRUE,above_threshold,660
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,base_endemic,8,disturbed_reef_reduced_K,20,cool,27,0.004258352536147206,6.6000000000000005,FALSE,above_threshold,661
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,base_endemic,8,disturbed_reef_reduced_K,20,current_mean,29,0.004975062395963412,6.6000000000000005,FALSE,above_threshold,662
